OID_,LAYER,NAME,LAT,LON
66,Greater Crested Tern,CT67,-24.112011024800001,152.717146969999988
67,Greater Crested Tern,CT68,-24.112001750400001,152.717148755000011
68,Greater Crested Tern,CT69,-24.112004851599998,152.717148404999989
69,Greater Crested Tern,CT70,-24.112007982100000,152.717148691999995
70,Greater Crested Tern,CT71,-24.112010205600001,152.717150413000013
71,Greater Crested Tern,CT72,-24.112007279899998,152.717151943000005
72,Greater Crested Tern,CT73,-24.112012663200002,152.717155225999988
73,Greater Crested Tern,CT74,-24.112000901999998,152.717152134000003
74,Greater Crested Tern,CT75,-24.112002832900000,152.717152930999987
75,Greater Crested Tern,CT76,-24.112002686600000,152.717139511999989
76,Greater Crested Tern,CT77,-24.112003973899998,152.717152930999987
77,Greater Crested Tern,CT78,-24.112003827700001,152.717156660000001
78,Greater Crested Tern,CT79,-24.112006402199999,152.717156788000011
79,Greater Crested Tern,CT80,-24.112009357200002,152.717154332999996
80,Greater Crested Tern,CT81,-24.112009883799999,152.717157329999992
81,Greater Crested Tern,CT82,-24.112010030099999,152.717159974999987
82,Greater Crested Tern,CT83,-24.112005085700002,152.717159401000004
83,Greater Crested Tern,CT84,-24.111999965799999,152.717156149999994
84,Greater Crested Tern,CT85,-24.111999292899998,152.717142539999998
85,Greater Crested Tern,CT86,-24.111999497700001,152.717161218000001
86,Greater Crested Tern,CT87,-24.112002569600001,152.717162908000006
87,Greater Crested Tern,CT88,-24.112010527399999,152.717127430999994
88,Greater Crested Tern,CT89,-24.112007309199999,152.717125837999987
89,Greater Crested Tern,CT90,-24.112005056400001,152.717134189000006
90,Greater Crested Tern,CT91,-24.112001808900001,152.717136323999995
91,Greater Crested Tern,CT92,-24.112001779700002,152.717133104999988
92,Greater Crested Tern,CT93,-24.111999497700001,152.717135144999986
93,Greater Crested Tern,CT94,-24.112009679000000,152.717122394999990
94,Greater Crested Tern,CT95,-24.112006109700001,152.717121279999986
95,Greater Crested Tern,CT96,-24.112002920700000,152.717120004999998
96,Greater Crested Tern,CT97,-24.111985973199999,152.717111687999989
97,Greater Crested Tern,CT98,-24.111984868299999,152.717114121000009
98,Greater Crested Tern,CT99,-24.111986732900000,152.717115400000012
99,Greater Crested Tern,CT100,-24.111991613000001,152.717116653999994
100,Greater Crested Tern,CT101,-24.111993868999999,152.717118685000003
101,Greater Crested Tern,CT102,-24.111995181099999,152.717122071000006
102,Greater Crested Tern,CT103,-24.111991636100001,152.717120942000008
103,Greater Crested Tern,CT104,-24.111989840500001,152.717118534999997
104,Greater Crested Tern,CT105,-24.111985858099999,152.717118835999997
105,Greater Crested Tern,CT106,-24.111988965799998,152.717121444000014
106,Greater Crested Tern,CT107,-24.111990370000001,152.717124001999991
107,Greater Crested Tern,CT108,-24.111993155400000,152.717124477999988
108,Greater Crested Tern,CT109,-24.111985512800000,152.717121920000011
109,Greater Crested Tern,CT110,-24.111983233899998,152.717119638000014
110,Greater Crested Tern,CT111,-24.111983095799999,152.717110284000000
111,Greater Crested Tern,CT112,-24.111984315800001,152.717125005000014
112,Greater Crested Tern,CT113,-24.111987331400002,152.717125783000000
113,Greater Crested Tern,CT114,-24.111991958299999,152.717127562999991
114,Greater Crested Tern,CT115,-24.111995802599999,152.717125858000003
115,Greater Crested Tern,CT116,-24.111998426900001,152.717128239999994
116,Greater Crested Tern,CT117,-24.111995664500000,152.717129620000009
117,Greater Crested Tern,CT118,-24.111996792500001,152.717133206000000
118,Greater Crested Tern,CT119,-24.111994329400002,152.717131676000008
119,Greater Crested Tern,CT120,-24.111986870999999,152.717128616999986
120,Greater Crested Tern,CT121,-24.111989541300002,152.717129695000011
121,Greater Crested Tern,CT122,-24.111984822200000,152.717130924000003
122,Greater Crested Tern,CT123,-24.111988298200000,152.717132303000000
123,Greater Crested Tern,CT124,-24.111991037500001,152.717133305999994
124,Greater Crested Tern,CT125,-24.111991037500001,152.717135939999991
125,Greater Crested Tern,CT126,-24.111985328700001,152.717137495000003
126,Greater Crested Tern,CT127,-24.111988252200000,152.717136541999992
127,Greater Crested Tern,CT128,-24.111988459300001,152.717139451000008
128,Greater Crested Tern,CT129,-24.111991382799999,152.717140102999991
129,Greater Crested Tern,CT130,-24.111993431599998,152.717138097000003
130,Greater Crested Tern,CT131,-24.111995664500000,152.717136341000014
131,Greater Crested Tern,CT132,-24.111998288700001,152.717136818000000
132,Greater Crested Tern,CT133,-24.111999393700000,152.717139250000002
133,Greater Crested Tern,CT134,-24.111996608300000,152.717140680000000
134,Greater Crested Tern,CT135,-24.111989357100001,152.717142235000011
135,Greater Crested Tern,CT136,-24.111993316500001,152.717142485000011
136,Greater Crested Tern,CT137,-24.111984039599999,152.717140854999997
137,Greater Crested Tern,CT138,-24.111986433599998,152.717142235000011
138,Greater Crested Tern,CT139,-24.111983271600000,152.717127298000008
139,Greater Crested Tern,CT140,-24.111986380099999,152.717145028999994
140,Greater Crested Tern,CT141,-24.111984906800000,152.717149142000011
141,Greater Crested Tern,CT142,-24.111987991500001,152.717148113999997
142,Greater Crested Tern,CT143,-24.111991007000000,152.717146407999991
143,Greater Crested Tern,CT144,-24.111995818200000,152.717145957000014
144,Greater Crested Tern,CT145,-24.111984906800000,152.717152101000011
145,Greater Crested Tern,CT146,-24.111983894000002,152.717157668999988
146,Greater Crested Tern,CT147,-24.111987439000000,152.717151524000002
147,Greater Crested Tern,CT148,-24.111985942699999,152.717155587000008
148,Greater Crested Tern,CT149,-24.111990316499998,152.717150796999988
149,Greater Crested Tern,CT150,-24.111993608300001,152.717149943999999
150,Greater Crested Tern,CT151,-24.111988567000001,152.717154558999994
151,Greater Crested Tern,CT152,-24.111989119400000,152.717157794000002
152,Greater Crested Tern,CT153,-24.111992042899999,152.717153655999994
153,Greater Crested Tern,CT154,-24.111997107299999,152.717150371000002
154,Greater Crested Tern,CT155,-24.111997475599999,152.717153531000008
155,Greater Crested Tern,CT156,-24.111994759300000,152.717152854000005
156,Greater Crested Tern,CT157,-24.111995035500001,152.717155888000008
157,Greater Crested Tern,CT158,-24.111997176300001,152.717159224000000
158,Greater Crested Tern,CT159,-24.111992434299999,152.717157869000005
159,Greater Crested Tern,CT160,-24.111986518199998,152.717160000999996
160,Greater Crested Tern,CT161,-24.111983403200000,152.717144342000012
161,Greater Crested Tern,CT162,-24.111981706300000,152.717146923999991
162,Greater Crested Tern,CT163,-24.111982584000000,152.717150207000003
163,Greater Crested Tern,CT164,-24.111982993600002,152.717154859999994
164,Greater Crested Tern,CT165,-24.111996978200001,152.717162669999993
165,Greater Crested Tern,CT166,-24.111992589700002,152.717161682000011
166,Greater Crested Tern,CT167,-24.112016838999999,152.717228865000010
167,Greater Crested Tern,CT168,-24.112014703200000,152.717216083000011
168,Greater Crested Tern,CT169,-24.112013298899999,152.717219590000013
169,Greater Crested Tern,CT170,-24.112008998200000,152.717214872000000
170,Greater Crested Tern,CT171,-24.112009612600001,152.717219526000008
171,Greater Crested Tern,CT172,-24.112003585699998,152.717215541000002
172,Greater Crested Tern,CT173,-24.112006803900002,152.717217325999997
173,Greater Crested Tern,CT174,-24.112000923299998,152.717214202999997
174,Greater Crested Tern,CT175,-24.112011660499999,152.717225167999999
175,Greater Crested Tern,CT176,-24.112014615400000,152.717222171000003
176,Greater Crested Tern,CT177,-24.112015142099999,152.717226186999994
177,Greater Crested Tern,CT178,-24.112013240400000,152.717228258999995
178,Greater Crested Tern,CT179,-24.112014088799999,152.717230809000000
179,Greater Crested Tern,CT180,-24.112011192400001,152.717233071999999
180,Greater Crested Tern,CT181,-24.112010109900002,152.717229406999991
181,Greater Crested Tern,CT182,-24.112008998200000,152.717226283000002
182,Greater Crested Tern,CT183,-24.112006365100001,152.717223509999997
183,Greater Crested Tern,CT184,-24.112004083100000,152.717220354000005
184,Greater Crested Tern,CT185,-24.112000630800001,152.717217709000010
185,Greater Crested Tern,CT186,-24.112007476799999,152.717229629999991
186,Greater Crested Tern,CT187,-24.112005282599998,152.717226156000009
187,Greater Crested Tern,CT188,-24.112003088300000,152.717223861000008
188,Greater Crested Tern,CT189,-24.111999899400001,152.717220927999989
189,Greater Crested Tern,CT190,-24.111999928600000,152.717223955999998
190,Greater Crested Tern,CT191,-24.112007974200001,152.717233009000012
191,Greater Crested Tern,CT192,-24.112001450000001,152.717226506000003
192,Greater Crested Tern,CT193,-24.112003293099999,152.717229374999988
193,Greater Crested Tern,CT194,-24.112004756000001,152.717231637999987
194,Greater Crested Tern,CT195,-24.112000718499999,152.717230618000002
195,Greater Crested Tern,CT196,-24.112002181400001,152.717232945000006
196,Greater Crested Tern,CT197,-24.112006511400001,152.717235111999997
197,Greater Crested Tern,CT198,-24.112003673499999,152.717236068999995
198,Greater Crested Tern,CT199,-24.112000601500000,152.717235495000011
199,Greater Crested Tern,CT200,-24.111998495000002,152.717233232000012
200,Greater Crested Tern,CT201,-24.111997939199998,152.717237853999990
201,Greater Crested Tern,CT202,-24.111999460500002,152.717240944999986
202,Greater Crested Tern,CT203,-24.111996643200001,152.717232367000008
203,Greater Crested Tern,CT204,-24.111996298000001,152.717235049999999
204,Greater Crested Tern,CT205,-24.111996228900001,152.717241145000003
205,Greater Crested Tern,CT206,-24.111994548500000,152.717238385999991
206,Greater Crested Tern,CT207,-24.111993006100001,152.717232994000000
207,Greater Crested Tern,CT208,-24.111992845000000,152.717236178999997
208,Greater Crested Tern,CT209,-24.111989944499999,152.717233445000005
209,Greater Crested Tern,CT210,-24.111986859900000,152.717233069000002
210,Greater Crested Tern,CT211,-24.111988954699999,152.717236880999991
211,Greater Crested Tern,CT212,-24.111991141499999,152.717238761999994
212,Greater Crested Tern,CT213,-24.111995837599999,152.717249320000008
213,Greater Crested Tern,CT214,-24.111992039299999,152.717246912999997
214,Greater Crested Tern,CT215,-24.111988056900000,152.717243878000005
215,Greater Crested Tern,CT216,-24.111989184900001,152.717247589999999
216,Greater Crested Tern,CT217,-24.111991924200002,152.717249570999996
217,Greater Crested Tern,CT218,-24.111986905900000,152.717246837999994
218,Greater Crested Tern,CT219,-24.111987849700000,152.717249847000005
219,Greater Crested Tern,CT220,-24.111989714300002,152.717252605999988
220,Greater Crested Tern,CT221,-24.111984419799999,152.717242072999994
221,Greater Crested Tern,CT222,-24.111982887300002,152.717237987999994
222,Greater Crested Tern,CT223,-24.111983618699998,152.717247678000007
223,Greater Crested Tern,CT224,-24.111984935300001,152.717250833999998
224,Greater Crested Tern,CT225,-24.111987451400001,152.717253223999990
225,Greater Crested Tern,CT226,-24.111982448399999,152.717253676000013
226,Greater Crested Tern,CT227,-24.111986914199999,152.717256310000010
227,Greater Crested Tern,CT228,-24.111986338700000,152.717259995999996
228,Greater Crested Tern,CT229,-24.111984059699999,152.717257488000001
229,Greater Crested Tern,CT230,-24.111982195200000,152.717259495000008
230,Greater Crested Tern,CT231,-24.111977752400001,152.717267243999999
231,Greater Crested Tern,CT232,-24.111975036000000,152.717268246999993
232,Greater Crested Tern,CT233,-24.111980883000001,152.717257211999993
233,Greater Crested Tern,CT234,-24.111979524900001,152.717260097000008
234,Greater Crested Tern,CT235,-24.111978442900000,152.717253349999993
235,Greater Crested Tern,CT236,-24.111977775400000,152.717256434999996
236,Greater Crested Tern,CT237,-24.111977061800001,152.717262830000010
237,Greater Crested Tern,CT238,-24.111976670400001,152.717249938999998
238,Greater Crested Tern,CT239,-24.111974966999998,152.717251895999993
239,Greater Crested Tern,CT240,-24.111972734100000,152.717250917000001
240,Greater Crested Tern,CT241,-24.111973332600002,152.717254278000013
241,Greater Crested Tern,CT242,-24.111975404300001,152.717255507000004
242,Greater Crested Tern,CT243,-24.111976405200000,152.717258055000002
243,Greater Crested Tern,CT244,-24.111974678799999,152.717260938999999
244,Greater Crested Tern,CT245,-24.111969246099999,152.717250556000010
245,Greater Crested Tern,CT246,-24.111974448600002,152.717264023000013
246,Greater Crested Tern,CT247,-24.111965791700001,152.717233708999998
247,Greater Crested Tern,CT248,-24.111964410599999,152.717231250999987
248,Greater Crested Tern,CT249,-24.111963835099999,152.717245923000007
249,Greater Crested Tern,CT250,-24.111967311000001,152.717247528000001
250,Greater Crested Tern,CT251,-24.111968116700002,152.717232405000004
251,Greater Crested Tern,CT252,-24.111969267700001,152.717234611999999
252,Greater Crested Tern,CT253,-24.111967886500000,152.717238675000004
253,Greater Crested Tern,CT254,-24.111968853400001,152.717241758999990
254,Greater Crested Tern,CT255,-24.111972513500000,152.717235163999987
255,Greater Crested Tern,CT256,-24.111971109300001,152.717239151000001
256,Greater Crested Tern,CT257,-24.111971868900000,152.717241910000013
257,Greater Crested Tern,CT258,-24.111975874399999,152.717233533000012
258,Greater Crested Tern,CT259,-24.111974516200000,152.717240857000007
259,Greater Crested Tern,CT260,-24.111976588000001,152.717242887999987
260,Greater Crested Tern,CT261,-24.111979235200000,152.717243489999987
261,Greater Crested Tern,CT262,-24.111982020599999,152.717244568000012
262,Greater Crested Tern,CT263,-24.111979787700001,152.717246625000001
263,Greater Crested Tern,CT264,-24.111976564900001,152.717246474000007
264,Greater Crested Tern,CT265,-24.111973319200001,152.717244192000010
265,Greater Crested Tern,CT266,-24.111973342199999,152.717248054000009
266,Greater Crested Tern,CT267,-24.111970487699999,152.717245772000012
267,Greater Crested Tern,CT268,-24.111971339499998,152.717248882000007
268,Greater Crested Tern,CT269,-24.111980668299999,152.717250081000003
269,Greater Crested Tern,CT270,-24.111961475899999,152.717227960999992
270,Greater Crested Tern,CT271,-24.111961534399999,152.717224262999991
271,Greater Crested Tern,CT272,-24.111963933500000,152.717226175999997
272,Greater Crested Tern,CT273,-24.111965484100001,152.717228183999993
273,Greater Crested Tern,CT274,-24.111968597299999,152.717226688000011
274,Greater Crested Tern,CT275,-24.111959973000001,152.717198311999994
275,Greater Crested Tern,CT276,-24.111961172499999,152.717201850000009
276,Greater Crested Tern,CT277,-24.111963045000000,152.717199459000000
277,Greater Crested Tern,CT278,-24.111965414699998,152.717198822000000
278,Greater Crested Tern,CT279,-24.111968164899999,152.717199396000012
279,Greater Crested Tern,CT280,-24.111968311100000,152.717202359999987
280,Greater Crested Tern,CT281,-24.111969042599998,152.717204272999993
281,Greater Crested Tern,CT282,-24.111968896299999,152.717218457000001
282,Greater Crested Tern,CT283,-24.111969569199999,152.717208161000002
283,Greater Crested Tern,CT284,-24.111959212300000,152.717195698000012
284,Greater Crested Tern,CT285,-24.111962313500001,152.717196080999997
285,Greater Crested Tern,CT286,-24.111970593199999,152.717196878000010
286,Greater Crested Tern,CT287,-24.111966994599999,152.717195729999986
287,Greater Crested Tern,CT288,-24.111962108699998,152.717192957000009
288,Greater Crested Tern,CT289,-24.111965092900000,152.717193721999990
289,Greater Crested Tern,CT290,-24.111968311100000,152.717193339999994
290,Greater Crested Tern,CT291,-24.111971500100001,152.717199682999990
291,Greater Crested Tern,CT292,-24.111971558600001,152.717202328000013
292,Greater Crested Tern,CT293,-24.111971412399999,152.717213993999991
293,Greater Crested Tern,CT294,-24.111955948799999,152.717180187999986
294,Greater Crested Tern,CT295,-24.111958918300001,152.717179235000003
295,Greater Crested Tern,CT296,-24.111954797799999,152.717189843999989
296,Greater Crested Tern,CT297,-24.111956639399999,152.717185029000007
297,Greater Crested Tern,CT298,-24.111958826300000,152.717182344999998
298,Greater Crested Tern,CT299,-24.111961841799999,152.717183648999992
299,Greater Crested Tern,CT300,-24.111964857400000,152.717184175999989
300,Greater Crested Tern,CT301,-24.111959240600001,152.717186383000012
301,Greater Crested Tern,CT302,-24.111957122800000,152.717188665000009
302,Greater Crested Tern,CT303,-24.111959194600001,152.717191374000009
303,Greater Crested Tern,CT304,-24.111962302199998,152.717189617999992
304,Greater Crested Tern,CT305,-24.111965271799999,152.717190044999995
305,Greater Crested Tern,CT306,-24.111964581199999,152.717176676999998
306,Greater Crested Tern,CT307,-24.111958227799999,152.717175798999989
307,Greater Crested Tern,CT308,-24.111961358399999,152.717177228999986
308,Greater Crested Tern,CT309,-24.111959835600000,152.717172217000012
309,Greater Crested Tern,CT310,-24.111956889100000,152.717171739999998
310,Greater Crested Tern,CT311,-24.111954126699999,152.717166673999998
311,Greater Crested Tern,CT312,-24.111957441600001,152.717168805999989
312,Greater Crested Tern,CT313,-24.111962459899999,152.717173320000001
313,Greater Crested Tern,CT314,-24.111954863400001,152.717162110000004
314,Greater Crested Tern,CT315,-24.111952768599998,152.717160580000012
315,Greater Crested Tern,CT316,-24.111957763800000,152.717161306999998
316,Greater Crested Tern,CT317,-24.111958339299999,152.717165394999995
317,Greater Crested Tern,CT318,-24.111960249999999,152.717168880999992
318,Greater Crested Tern,CT319,-24.111960226899999,152.717163137999989
319,Greater Crested Tern,CT320,-24.111961516000001,152.717166071999998
320,Greater Crested Tern,CT321,-24.111963910099998,152.717163312999986
321,Greater Crested Tern,CT322,-24.111962759099999,152.717169659000007
322,Greater Crested Tern,CT323,-24.111964715799999,152.717166649000006
323,Greater Crested Tern,CT324,-24.111966442300002,152.717169458000001
324,Greater Crested Tern,CT325,-24.111966050900001,152.717173570999989
325,Greater Crested Tern,CT326,-24.111965659599999,152.717160780000000
326,Greater Crested Tern,CT327,-24.111952281400001,152.717170253000006
327,Greater Crested Tern,CT328,-24.111944001800001,152.717168149000003
328,Greater Crested Tern,CT329,-24.111942421900000,152.717161838000010
329,Greater Crested Tern,CT330,-24.111944499100002,152.717164642999990
330,Greater Crested Tern,CT331,-24.111945552400002,152.717162284000011
331,Greater Crested Tern,CT332,-24.111947629599999,152.717166268000000
332,Greater Crested Tern,CT333,-24.111948682800001,152.717161454999996
333,Greater Crested Tern,CT334,-24.111946839700000,152.717159191999997
334,Greater Crested Tern,CT335,-24.111943884700000,152.717159734000006
335,Greater Crested Tern,CT336,-24.111943592199999,152.717155431000009
336,Greater Crested Tern,CT337,-24.111948653599999,152.717155717999987
337,Greater Crested Tern,CT338,-24.111950701500000,152.717158777999998
338,Greater Crested Tern,CT339,-24.111938852700000,152.717145141000003
339,Greater Crested Tern,CT340,-24.111940871400002,152.717148583000011
340,Greater Crested Tern,CT341,-24.111940022900001,152.717152504000012
341,Greater Crested Tern,CT342,-24.111942158700000,152.717152185000003
342,Greater Crested Tern,CT343,-24.111946547199999,152.717151865999995
343,Greater Crested Tern,CT344,-24.111942334199998,152.717144248000011
344,Greater Crested Tern,CT345,-24.111945025800001,152.717147691000008
345,Greater Crested Tern,CT346,-24.111946839700000,152.717144025000010
346,Greater Crested Tern,CT347,-24.111948565900001,152.717147436000005
347,Greater Crested Tern,CT348,-24.111949911699998,152.717150782999994
348,Greater Crested Tern,CT349,-24.111952164400002,152.717154002000001
349,Greater Crested Tern,CT350,-24.111937243500002,152.717139690000010
350,Greater Crested Tern,CT351,-24.111939554799999,152.717141125000012
351,Greater Crested Tern,CT352,-24.111941397999999,152.717136790000012
352,Greater Crested Tern,CT353,-24.111943533700000,152.717141029000004
353,Greater Crested Tern,CT354,-24.111945786500002,152.717138159999990
354,Greater Crested Tern,CT355,-24.111935517399999,152.717126909000001
355,Greater Crested Tern,CT356,-24.111942041599999,152.717125218999996
356,Greater Crested Tern,CT357,-24.112015756600002,152.717165799000014
357,Greater Crested Tern,CT358,-24.112016400200002,152.717170356999986
358,Greater Crested Tern,CT359,-24.112014352199999,152.717162516000002
359,Greater Crested Tern,CT360,-24.112011836200001,152.717162610999992
360,Greater Crested Tern,CT361,-24.112011485099998,152.717166276999990
361,Greater Crested Tern,CT362,-24.112012977199999,152.717171312999994
362,Greater Crested Tern,CT363,-24.112015200700000,152.717174150000005
363,Greater Crested Tern,CT364,-24.112006687000001,152.717162323999986
364,Greater Crested Tern,CT365,-24.112009086099999,152.717164556000000
365,Greater Crested Tern,CT366,-24.112014381500000,152.717178069999989
366,Greater Crested Tern,CT367,-24.112012041000000,152.717174723999989
367,Greater Crested Tern,CT368,-24.112005224200001,152.717165480000006
368,Greater Crested Tern,CT369,-24.112008442400001,152.717168030000011
369,Greater Crested Tern,CT370,-24.112009934500001,152.717171949999994
370,Greater Crested Tern,CT371,-24.112006101900000,152.717169654999992
371,Greater Crested Tern,CT372,-24.112002649600001,152.717166627000012
372,Greater Crested Tern,CT373,-24.112007418400001,152.717172715000004
373,Greater Crested Tern,CT374,-24.112003029899999,152.717170802999988
374,Greater Crested Tern,CT375,-24.112001128199999,152.717173575999993
375,Greater Crested Tern,CT376,-24.112005399699999,152.717174946999990
376,Greater Crested Tern,CT377,-24.112009115300001,152.717175774999987
377,Greater Crested Tern,CT378,-24.112001128199999,152.717177974999998
378,Greater Crested Tern,CT379,-24.111999548400000,152.717165321000010
379,Greater Crested Tern,CT380,-24.111999109500001,152.717169081999998
380,Greater Crested Tern,CT381,-24.112004053900002,152.717178772000011
381,Greater Crested Tern,CT382,-24.112007008799999,152.717178611999998
382,Greater Crested Tern,CT383,-24.111998290300001,152.717172460000000
383,Greater Crested Tern,CT384,-24.112009320100000,152.717181481000011
384,Greater Crested Tern,CT385,-24.112014694100001,152.717182532999999
385,Greater Crested Tern,CT386,-24.112011943999999,152.717181353999990
386,Greater Crested Tern,CT387,-24.112012002499998,152.717184094999993
387,Greater Crested Tern,CT388,-24.112003167000001,152.717182183000006
388,Greater Crested Tern,CT389,-24.112006063399999,152.717181896000000
389,Greater Crested Tern,CT390,-24.112000358300001,152.717181705000002
390,Greater Crested Tern,CT391,-24.112001323800001,152.717185402000013
391,Greater Crested Tern,CT392,-24.112009281599999,152.717185465999989
392,Greater Crested Tern,CT393,-24.112011973200001,152.717187187000007
393,Greater Crested Tern,CT394,-24.112015103699999,152.717185433999987
394,Greater Crested Tern,CT395,-24.111999275799999,152.717188015999994
395,Greater Crested Tern,CT396,-24.112008637999999,152.717189450000006
396,Greater Crested Tern,CT397,-24.112005010099999,152.717185274999991
397,Greater Crested Tern,CT398,-24.112005331999999,152.717189418000004
398,Greater Crested Tern,CT399,-24.112000299799998,152.717192382999997
399,Greater Crested Tern,CT400,-24.112002084499998,152.717189928000010
400,Greater Crested Tern,CT401,-24.111999773200001,152.717195602000004
401,Greater Crested Tern,CT402,-24.111997900799999,152.717179281999989
402,Greater Crested Tern,CT403,-24.112011066299999,152.717190119999998
403,Greater Crested Tern,CT404,-24.112013465299999,152.717192159000007
404,Greater Crested Tern,CT405,-24.112014430799999,152.717195091999997
405,Greater Crested Tern,CT406,-24.112006443700000,152.717192987999994
406,Greater Crested Tern,CT407,-24.112003488799999,152.717192987999994
407,Greater Crested Tern,CT408,-24.112009863600001,152.717193185000014
408,Greater Crested Tern,CT409,-24.112011934400002,152.717195677000007
409,Greater Crested Tern,CT410,-24.112005721999999,152.717196147999999
410,Greater Crested Tern,CT411,-24.112002414999999,152.717195879000002
411,Greater Crested Tern,CT412,-24.112009121800000,152.717197999999996
412,Greater Crested Tern,CT413,-24.112015037399999,152.717189381999987
413,Greater Crested Tern,CT414,-24.112000859999998,152.717198687999996
414,Greater Crested Tern,CT415,-24.112003950700000,152.717199023999996
415,Greater Crested Tern,CT416,-24.112012882900000,152.717198956999994
416,Greater Crested Tern,CT417,-24.112014490100002,152.717201987999999
417,Greater Crested Tern,CT418,-24.112011244800001,152.717201549999999
418,Greater Crested Tern,CT419,-24.112002961700000,152.717202594000014
419,Greater Crested Tern,CT420,-24.112005341500002,152.717203739000013
420,Greater Crested Tern,CT421,-24.112001447200001,152.717204917000004
421,Greater Crested Tern,CT422,-24.112014026400001,152.717206263999998
422,Greater Crested Tern,CT423,-24.112010873900001,152.717205522999990
