OID_,LAYER,NAME,LAT,LON
67,Onychoprion sp.,D11,-24.111328786000001,152.716909514000008
68,Anous sp.,B54,-24.111342004699999,152.716825529999994
69,Onychoprion sp.,D12,-24.111342593600000,152.716560697000006
70,Anous sp.,B55,-24.111348919400001,152.716134597999996
71,Anous sp.,B56,-24.111349159300001,152.716135524999999
72,Anous sp.,B57,-24.111345647400000,152.716155058999988
73,Anous sp.,B58,-24.111356968300001,152.716270079999987
74,Anous sp.,B59,-24.111355550500001,152.717145092999999
75,Anous sp.,B60,-24.111352300400000,152.717153862000004
76,Anous sp.,B61,-24.111358298900001,152.717154598999997
77,Anous sp.,B62,-24.111351842300000,152.717159779000013
78,Anous sp.,B63,-24.111355288700000,152.717165816000005
79,Anous sp.,B64,-24.111358495200001,152.717326845000002
80,Anous sp.,B65,-24.111352256800000,152.717325085999988
81,Anous sp.,B66,-24.111366631500001,152.717269595999994
82,Anous sp.,B67,-24.111366456999999,152.717176247999987
83,Anous sp.,B68,-24.111366260600001,152.716725410000009
84,Anous sp.,B69,-24.111364450200000,152.716046906999992
85,Anous sp.,B70,-24.111376621800002,152.716038042000008
86,Anous sp.,B71,-24.111366566000001,152.715958715999989
87,Anous sp.,B72,-24.111389251500000,152.715949662000014
88,Onychoprion sp.,D13,-24.111383754599998,152.715958075000003
89,Anous sp.,B73,-24.111379610200000,152.716033551000010
90,Anous sp.,B74,-24.111390865600001,152.716128561999994
91,Crested Tern Other,A3,-24.111393526800001,152.716644419999994
92,Anous sp.,B75,-24.111390211200000,152.716825505999992
93,Anous sp.,B76,-24.111389774999999,152.716827526000003
94,Anous sp.,B77,-24.111397169600000,152.717202793000013
95,Anous sp.,B78,-24.111404564099999,152.717203743999988
96,Anous sp.,B79,-24.111404411500001,152.717201913999986
97,Anous sp.,B80,-24.111400419700001,152.717201082000003
98,Anous sp.,B81,-24.111404062399998,152.717212038000014
99,Anous sp.,B82,-24.111403866100002,152.717180621000011
100,Anous sp.,B83,-24.111400943200000,152.717165459000000
101,Anous sp.,B84,-24.111399001799999,152.717100319999986
102,Anous sp.,B85,-24.111397954800001,152.717095187000012
103,Onychoprion sp.,D14,-24.111403233600001,152.716611387000000
104,Anous sp.,B86,-24.111400267000000,152.716464451000007
105,Anous sp.,B87,-24.111400550599999,152.716005341999988
106,Anous sp.,B88,-24.111399416299999,152.715996644000001
107,Anous sp.,B89,-24.111394966500001,152.715925064999993
108,Anous sp.,B90,-24.111415007800002,152.716014249000011
109,Onychoprion sp.,D15,-24.111417865300002,152.716166676000000
110,Anous sp.,B91,-24.111413415500000,152.716196738000008
111,Onychoprion sp.,D16,-24.111425150799999,152.716243838999986
112,Onychoprion sp.,D17,-24.111414266200001,152.716380605000012
113,Crested Tern Other,A4,-24.111414309800001,152.716777710999992
114,Anous sp.,B92,-24.111420314899998,152.717121816999992
115,Anous sp.,B93,-24.111427840299999,152.717147269000009
116,Anous sp.,B94,-24.111431308600000,152.716822454000010
117,Anous sp.,B95,-24.111429978000000,152.716534094999986
118,Crested Tern Other,A6,-24.111440295500000,152.716476750999988
119,Anous sp.,B96,-24.111444178199999,152.716296139999997
120,Onychoprion sp.,D18,-24.111453383299999,152.716573305999987
121,Crested Tern young,E2,-24.111458857900001,152.716839447000012
122,Onychoprion sp.,D19,-24.111447929600001,152.716869674999998
123,Anous sp.,B97,-24.111469742600001,152.717183771999998
124,Anous sp.,B98,-24.111473189000002,152.717184080999999
125,Anous sp.,B99,-24.111474912199998,152.717184034000013
126,Anous sp.,B100,-24.111473363500000,152.717195701999998
127,Onychoprion sp.,D20,-24.111475086700001,152.717006844999986
128,Crested Tern young,E3,-24.111459643200000,152.716879371000005
129,Crested Tern young,E4,-24.111459599500002,152.716830178999999
130,Anous sp.,B101,-24.111474126099999,152.715913040000004
131,Anous sp.,B102,-24.111480041899998,152.715926227000011
132,Onychoprion sp.,D21,-24.111483282999998,152.716451360999997
133,Anous sp.,B103,-24.111489493400001,152.716479536000008
134,Crested Tern young,E5,-24.111485662900002,152.716745510999999
135,Crested Tern young,E6,-24.111486614899999,152.716753560999990
136,Crested Tern young,E7,-24.111486682900001,152.716760130000011
137,Crested Tern young,E8,-24.111488292099999,152.716765908000013
138,Crested Tern young,E9,-24.111489108099999,152.716768871999989
139,Crested Tern young,E10,-24.111486954899998,152.716778675000000
140,Crested Tern young,E11,-24.111493255900001,152.716763216999993
141,Crested Tern young,E12,-24.111490377399999,152.716756599000007
142,Crested Tern young,E13,-24.111478908599999,152.716771488999996
143,Crested Tern young,E14,-24.111490740000001,152.716780575999991
144,Crested Tern young,E15,-24.111478205899999,152.716809245999997
145,Crested Tern young,E16,-24.111475508700000,152.716799565999992
146,Crested Tern young,E17,-24.111492582200000,152.716837413000007
147,Anous sp.,B104,-24.111487512200000,152.716903005999995
148,Anous sp.,B105,-24.111481664399999,152.717198896000014
149,Anous sp.,B106,-24.111478812600001,152.717221397999992
150,Anous sp.,B107,-24.111488808499999,152.717384062000008
151,Anous sp.,B108,-24.111489384599999,152.717400569999995
152,Crested Tern young,E18,-24.111505977299998,152.716842121000013
153,Crested Tern young,E19,-24.111504277700000,152.716831702000007
154,Crested Tern young,E20,-24.111501886700001,152.716824609000014
155,Crested Tern young,E21,-24.111504997800001,152.716813781000013
156,Crested Tern young,E22,-24.111497853800000,152.716809135999995
157,Crested Tern young,E23,-24.111497911400001,152.716823352999995
158,Crested Tern young,E24,-24.111506639800002,152.716825644000011
159,Crested Tern young,E25,-24.111509088399998,152.716805088000001
160,Crested Tern young,E26,-24.111503874400000,152.716801636000014
161,Crested Tern young,E27,-24.111486990800000,152.716792782999988
162,Crested Tern young,E28,-24.111492784900001,152.716845065000001
163,Anous sp.,B109,-24.111507476000000,152.715929098000004
164,Onychoprion sp.,D22,-24.111497158500001,152.716375254000013
165,Crested Tern young,E29,-24.111508457599999,152.716501706000003
166,Anous sp.,B110,-24.111503440600000,152.716631460999992
167,Crested Tern young,E30,-24.111504705700000,152.716759623000002
168,Crested Tern young,E31,-24.111495566100000,152.716765992000006
169,Crested Tern young,E32,-24.111504465800000,152.716768201999997
170,Crested Tern young,E33,-24.111503854999999,152.716772385000013
171,Crested Tern young,E34,-24.111503505999998,152.716775735999988
172,Crested Tern young,E35,-24.111507715900000,152.716770601999997
173,Crested Tern young,E36,-24.111505032899998,152.716770483999994
174,Crested Tern young,E37,-24.111508915600002,152.716776852999999
175,Crested Tern young,E38,-24.111498772600001,152.716782959999989
176,Crested Tern young,E39,-24.111501804600000,152.716790231999994
177,Crested Tern young,E40,-24.111498925300001,152.716790992999989
178,Crested Tern young,E41,-24.111507497800002,152.716795816999991
179,Crested Tern young,E42,-24.111509068299998,152.716794889999989
180,Crested Tern young,E43,-24.111508043099999,152.716798716000000
181,Crested Tern young,E44,-24.111506014500002,152.716810788000004
182,Onychoprion sp.,D23,-24.111512296600001,152.717302977000003
183,Crested Tern young,E45,-24.111519473100000,152.717028067999991
184,Crested Tern young,E46,-24.111516899200002,152.717017421999998
185,Crested Tern young,E47,-24.111513191000000,152.717006204999990
186,Crested Tern young,E48,-24.111523072200001,152.716983937000009
187,Crested Tern young,E49,-24.111522963100001,152.716963950999997
188,Crested Tern young,E50,-24.111527609300001,152.716962692000010
189,Crested Tern young,E51,-24.111525231700000,152.716956678999992
190,Crested Tern young,E52,-24.111514521499998,152.716845604000014
191,Crested Tern young,E53,-24.111516135700001,152.716826615999992
192,Crested Tern young,E54,-24.111518949600001,152.716831273999986
193,Crested Tern young,E55,-24.111520192899999,152.716822527999994
194,Crested Tern young,E56,-24.111511118700001,152.716804609999997
195,Crested Tern young,E57,-24.111521043600000,152.716803160000012
196,Crested Tern young,E58,-24.111512013100000,152.716790588999999
197,Crested Tern young,E59,-24.111512013100000,152.716788259999987
198,Crested Tern young,E60,-24.111510420700000,152.716785383999991
199,Crested Tern young,E61,-24.111519276799999,152.716790446000005
200,Crested Tern young,E62,-24.111521458100000,152.716782104999993
201,Crested Tern young,E63,-24.111515655800002,152.716775664000011
202,Crested Tern young,E64,-24.111518404200002,152.716768296999987
203,Crested Tern young,E65,-24.111513605399999,152.716755986999999
204,Crested Tern young,E66,-24.111520629200001,152.716739351999991
205,Crested Tern young,E67,-24.111517727999999,152.716739232999998
206,Onychoprion sp.,D24,-24.111520978200002,152.716703585999994
207,Onychoprion sp.,D25,-24.111540212200001,152.716012342999989
208,Onychoprion sp.,D26,-24.111527386199999,152.716236680999998
209,Onychoprion sp.,D27,-24.111535391499999,152.716293073999992
210,Onychoprion sp.,D28,-24.111543571399999,152.716375633000013
211,Crested Tern young,E68,-24.111526928100002,152.716758432999995
212,Crested Tern young,E69,-24.111534039100000,152.716760499999992
213,Crested Tern young,E70,-24.111535631500001,152.716771123000001
214,Crested Tern young,E71,-24.111537223799999,152.716778204999997
215,Crested Tern young,E72,-24.111533624700002,152.716781365999992
216,Crested Tern young,E73,-24.111531770599999,152.716778632999990
217,Crested Tern young,E74,-24.111526775400002,152.716787377999992
218,Crested Tern young,E75,-24.111532228600002,152.716774592999997
219,Crested Tern young,E76,-24.111539884999999,152.716782079000012
220,Crested Tern young,E77,-24.111538990700002,152.716792892000001
221,Crested Tern young,E78,-24.111540234000000,152.716801137999994
222,Crested Tern young,E79,-24.111528913099999,152.716816964999992
223,Crested Tern young,E80,-24.111539972199999,152.716818485999994
224,Crested Tern young,E81,-24.111534998900002,152.716844769999994
225,Crested Tern young,E82,-24.111538554399999,152.716856912999987
226,Silver Gull,G1,-24.111538772500001,152.716849641000010
227,Crested Tern young,E83,-24.111540190400000,152.716886358000011
228,Crested Tern young,E84,-24.111536591200000,152.716889091000013
229,Crested Tern young,E85,-24.111532141400001,152.716899500000011
230,Crested Tern young,E86,-24.111540779300000,152.716922455999992
231,Crested Tern young,E87,-24.111540081299999,152.716927875000010
232,Crested Tern young,E88,-24.111536460400000,152.716942655999986
233,Crested Tern young,E89,-24.111532795799999,152.716932270999990
234,Silver Gull,G2,-24.111534628099999,152.716925403000005
235,Crested Tern young,E90,-24.111536111300001,152.716954063000003
236,Crested Tern young,E91,-24.111537725500000,152.716958151000000
237,Crested Tern young,E92,-24.111538030900000,152.716974596000000
238,Crested Tern young,E93,-24.111540801099999,152.716960171000011
239,Crested Tern young,E94,-24.111535871400001,152.716973977999999
240,Crested Tern young,E95,-24.111533144799999,152.717014615000011
241,Crested Tern young,E96,-24.111527735199999,152.717021197999998
242,Crested Tern young,E97,-24.111539296000000,152.717019273000005
243,Crested Tern young,E98,-24.111540860300000,152.717029319999995
244,Crested Tern young,E99,-24.111543281599999,152.717019885000013
245,Crested Tern young,E100,-24.111534948999999,152.717043816000000
246,Crested Tern young,E101,-24.111541623800001,152.717048118000008
247,Crested Tern young,E102,-24.111537981000001,152.717043816000000
248,Anous sp.,B111,-24.111535799700000,152.717362143000003
249,Anous sp.,B112,-24.111537370299999,152.717368155999992
250,Anous sp.,B113,-24.111533640299999,152.717413784000001
251,Anous sp.,B114,-24.111555453200001,152.717396459000014
252,Anous sp.,B115,-24.111553402799998,152.717355322999992
253,Anous sp.,B116,-24.111553730000001,152.717354182000008
254,Crested Tern young,E103,-24.111546400799998,152.717051849000001
255,Crested Tern young,E104,-24.111554318900001,152.717056364000001
256,Crested Tern young,E105,-24.111556129400000,152.717025803000013
257,Crested Tern young,E106,-24.111546618999999,152.717026064000009
258,Crested Tern young,E107,-24.111545484699999,152.717024114999987
259,Crested Tern young,E108,-24.111550283500002,152.717011971999995
260,Crested Tern young,E109,-24.111545397400000,152.716995929999996
261,Crested Tern young,E110,-24.111548080399999,152.716984475999993
262,Crested Tern young,E111,-24.111555082399999,152.716987565000011
263,Crested Tern young,E112,-24.111557307300000,152.716973853000013
264,Crested Tern young,E113,-24.111556958300000,152.716957242000007
265,Crested Tern young,E114,-24.111544393999999,152.716953415999996
266,Crested Tern young,E115,-24.111548407600001,152.716911804000006
267,Crested Tern young,E116,-24.111551701400000,152.716866223000011
268,Crested Tern young,E117,-24.111548298500001,152.716882572999992
269,Crested Tern young,E118,-24.111552290300001,152.716860566999998
270,Crested Tern young,E119,-24.111550414400000,152.716827058999996
271,Crested Tern young,E120,-24.111549432800000,152.716822615000012
272,Crested Tern young,E121,-24.111546967999999,152.716818265999990
273,Crested Tern young,E122,-24.111545048400000,152.716823161999997
274,Crested Tern young,E123,-24.111554079000001,152.716816603000012
275,Crested Tern young,E124,-24.111547578700002,152.716800395000007
276,Crested Tern young,E125,-24.111542365399998,152.716798589000007
277,Crested Tern young,E126,-24.111550981499999,152.716789416000012
278,Crested Tern young,E127,-24.111547731400002,152.716786920999994
279,Crested Tern young,E128,-24.111540009599999,152.716788060999988
280,Crested Tern young,E129,-24.111541776500001,152.716781075000000
281,Crested Tern young,E130,-24.111554275300001,152.716782523999996
282,Crested Tern young,E131,-24.111555256900001,152.716777818999986
283,Crested Tern young,E132,-24.111542888900001,152.716771260000002
284,Crested Tern young,D29,-24.111543630600000,152.716539958999988
285,Onychoprion sp.,D30,-24.111550610700000,152.716375532000001
286,Anous sp.,B117,-24.111562084300001,152.715987906999999
287,Onychoprion sp.,D30,-24.111574015999999,152.716280971999993
288,Onychoprion sp.,D31,-24.111567362999999,152.716362341999996
289,Onychoprion sp.,D32,-24.111563480299999,152.716671757000000
290,Anous sp.,B118,-24.111569653400000,152.716713249999998
291,Anous sp.,B119,-24.111570525899999,152.716758118000001
292,Crested Tern young,E134,-24.111575673800001,152.716758475000006
293,Crested Tern young,E135,-24.111560339299999,152.716790771000007
294,Crested Tern young,E136,-24.111558572400000,152.716800467000013
295,Crested Tern young,E137,-24.111568061100002,152.716803507999998
296,Crested Tern young,E138,-24.111566010600001,152.716824444999986
297,Crested Tern young,E139,-24.111560971900001,152.716824564000007
298,Crested Tern young,E140,-24.111562040700001,152.716831836000011
299,Crested Tern young,E141,-24.111568061100002,152.716839845000010
300,Crested Tern young,E142,-24.111570809500002,152.716858072000008
301,Crested Tern young,E143,-24.111562651400000,152.716845572000011
302,Crested Tern young,E144,-24.111558746899998,152.716864891999990
303,Crested Tern young,E145,-24.111565159900000,152.716876656000011
304,Crested Tern young,E146,-24.111564898200001,152.716881741999998
305,Crested Tern young,E147,-24.111563916600002,152.716890178000000
306,Crested Tern young,E148,-24.111564156499998,152.716892720999994
307,Crested Tern young,E149,-24.111558703299998,152.716919195000003
308,Crested Tern young,E150,-24.111558899599999,152.716932407999991
309,Crested Tern young,E151,-24.111572859900001,152.716930934000004
310,Crested Tern young,E152,-24.111562498800001,152.716963706000001
311,Crested Tern young,E153,-24.111562760500000,152.716968267999988
312,Crested Tern young,E154,-24.111559139600001,152.716986163000001
313,Crested Tern young,E155,-24.111573492500000,152.717041155000004
314,Crested Tern young,E156,-24.111560404700001,152.717059287000012
315,Anous sp.,B120,-24.111570918500000,152.717193842000000
316,Crested Tern young,E157,-24.111565094500001,152.717292654999994
317,Crested Tern young,E158,-24.111563196799999,152.717287617000011
318,Onychoprion sp.,D33,-24.111566076100001,152.717320341000004
319,Anous sp.,B121,-24.111572445499998,152.717341777000001
320,Anous sp.,B122,-24.111557983499999,152.717346767000009
321,Anous sp.,B123,-24.111565159900000,152.717360883999987
322,Anous sp.,B124,-24.111567973800000,152.717347265999990
323,Anous sp.,B125,-24.111562564200000,152.717392942000004
324,Anous sp.,B126,-24.111562237000001,152.717404159000012
325,Anous sp.,B127,-24.111583984500001,152.717352470999998
326,Anous sp.,B128,-24.111578618500001,152.717344628999996
327,Crested Tern young,E159,-24.111584159000000,152.717068221999995
328,Crested Tern young,E160,-24.111586601999999,152.717062328999987
329,Crested Tern young,E161,-24.111579447400000,152.717019908999987
330,Crested Tern young,E162,-24.111587714500001,152.716947712000007
331,Crested Tern young,E163,-24.111590244799999,152.716959712999994
332,Crested Tern young,E164,-24.111580167200000,152.716935140999993
333,Crested Tern young,E165,-24.111579163799998,152.716876584999994
334,Crested Tern young,E166,-24.111586820199999,152.716879959000011
335,Crested Tern young,E167,-24.111585555000001,152.716874088999987
336,Crested Tern young,E168,-24.111590462900001,152.716870642999993
337,Crested Tern young,E169,-24.111584791599999,152.716815152999999
338,Crested Tern young,E170,-24.111580756199999,152.716809473000012
339,Crested Tern young,E171,-24.111580603499998,152.716796402999989
340,Crested Tern young,E172,-24.111583744499999,152.716747923000014
341,Onychoprion sp.,D34,-24.111584791599999,152.716697517999989
342,Onychoprion sp.,D35,-24.111588717899998,152.716280640000008
343,Onychoprion sp.,D36,-24.111601936500001,152.716303454000013
344,Onychoprion sp.,D37,-24.111597835700000,152.716645758999988
345,Onychoprion sp.,D38,-24.111604859500002,152.716714130000014
346,Anous sp.,B129,-24.111590223000000,152.716767814000008
347,Anous sp.,B130,-24.111591379099998,152.716767838000010
348,Crested Tern young,E173,-24.111590964600001,152.716788798000010
349,Crested Tern young,E174,-24.111599406200000,152.716818124000014
350,Crested Tern young,E175,-24.111595000000001,152.716820737999996
351,Onychoprion sp.,D39,-24.111589110499999,152.716842315999997
352,Crested Tern young,E176,-24.111602699999999,152.716877844000010
353,Crested Tern young,E177,-24.111601805599999,152.716885448999989
354,Crested Tern young,E178,-24.111597770300001,152.716885544000007
355,Crested Tern young,E179,-24.111593647599999,152.716892696999992
356,Crested Tern young,E180,-24.111593647599999,152.716899613000010
357,Crested Tern young,E181,-24.111597268600001,152.716903889999998
358,Crested Tern young,E182,-24.111602961700001,152.716902631000011
359,Crested Tern young,E183,-24.111605797399999,152.716898068000006
360,Crested Tern young,E184,-24.111601500300001,152.716914108999987
361,Crested Tern young,E185,-24.111590288399999,152.716976466999995
362,Crested Tern young,E186,-24.111599493500002,152.716972451000004
363,Crested Tern young,E187,-24.111602416400000,152.716998450000006
364,Crested Tern young,E188,-24.111593909400000,152.717005935000003
365,Crested Tern young,E189,-24.111594171099998,152.717000113000012
366,Crested Tern young,E190,-24.111593931200002,152.717070194999991
367,Crested Tern young,E191,-24.111594607400001,152.717078939999993
368,Crested Tern young,E192,-24.111599755200000,152.717087733000000
369,Crested Tern young,E193,-24.111599166300000,152.717111592999998
370,Crested Tern young,E194,-24.111605688299999,152.717118722000009
371,Anous sp.,B131,-24.111590419300001,152.717317441999995
372,Anous sp.,B132,-24.111604685000000,152.717325165000005
373,Anous sp.,B133,-24.111599558900000,152.717334219999998
374,Anous sp.,B134,-24.111596221500001,152.717330535999992
375,Anous sp.,B134,-24.111596875899998,152.717357034000003
376,Anous sp.,B135,-24.111599428000002,152.717434196999989
377,Anous sp.,B136,-24.111599449800000,152.717429705999990
378,Anous sp.,B137,-24.111600540500000,152.717429159000005
379,Anous sp.,B138,-24.111597639399999,152.717430180999997
380,Anous sp.,B139,-24.111602830900001,152.717431392999998
381,Anous sp.,B140,-24.111603288900000,152.717428328000011
382,Anous sp.,B141,-24.111611948699998,152.717417205999993
383,Anous sp.,B142,-24.111613715499999,152.717407248000001
384,Anous sp.,B143,-24.111615962199998,152.717426829999994
385,Anous sp.,B144,-24.111617401899998,152.717424714999993
386,Anous sp.,B145,-24.111611926799998,152.717399833999991
387,Anous sp.,B146,-24.111608393099999,152.717306984999993
388,Crested Tern young,E195,-24.111614239000001,152.717152824000010
389,Crested Tern young,E196,-24.111619015999999,152.717150091000008
390,Crested Tern young,E197,-24.111616703900001,152.717141298999991
391,Crested Tern young,E198,-24.111613868199999,152.717134288000011
392,Crested Tern young,E199,-24.111622113500001,152.717145861000006
393,Crested Tern young,E200,-24.111620608399999,152.717106174000008
394,Crested Tern young,E201,-24.111618209000000,152.717114801000008
395,Crested Tern young,E202,-24.111615678700002,152.717107505000001
396,Crested Tern young,E203,-24.111616093100000,152.717098356000008
397,Crested Tern young,E204,-24.111613017500002,152.717100042999988
398,Crested Tern young,E205,-24.111608524000001,152.717100660999989
399,Crested Tern young,E206,-24.111609658300001,152.717088136999990
400,Crested Tern young,E207,-24.111610792600001,152.717075636999994
401,Crested Tern young,E208,-24.111614980700001,152.717046573000005
402,Crested Tern young,E209,-24.111613737300001,152.717054200999996
403,Crested Tern young,E210,-24.111622135299999,152.717048569000013
404,Crested Tern young,E211,-24.111617096500002,152.716993553999998
405,Crested Tern young,E212,-24.111614413500000,152.716958548999997
406,Crested Tern young,E213,-24.111620041199998,152.716936543000003
407,Crested Tern young,E214,-24.111609592899999,152.716910734000010
408,Crested Tern young,E215,-24.111613802800001,152.716914394000014
409,Crested Tern young,E216,-24.111619015999999,152.716889987999991
410,Crested Tern young,E217,-24.111620346599999,152.716886780000010
411,Crested Tern young,E218,-24.111614217200000,152.716883571000011
412,Crested Tern young,E219,-24.111608894800000,152.716878248000000
413,Anous sp.,B148,-24.111609680099999,152.716867911000008
414,Onychoprion sp.,D40,-24.111618536200002,152.716808926999988
415,Anous sp.,B149,-24.111619408700001,152.716728388999996
416,Crested Tern young,E220,-24.111624491099999,152.716487795999996
417,Onychoprion sp.,D41,-24.111609243899998,152.716446373999986
418,Anous sp.,B150,-24.111610225400000,152.716328193000010
419,Anous sp.,B151,-24.111609745500001,152.715956110000008
420,Anous sp.,B152,-24.111626388800001,152.715967801999994
421,Anous sp.,B153,-24.111639738299999,152.716017279999988
422,Anous sp.,B154,-24.111631493000001,152.716035626000007
423,Anous sp.,B155,-24.111632431000000,152.716034390999994
424,Anous sp.,B156,-24.111640436300000,152.716037693999994
425,Anous sp.,B157,-24.111637055300001,152.716057798999998
426,Anous sp.,B158,-24.111641527000000,152.716048862999997
427,Anous sp.,B159,-24.111634503200001,152.716055874000006
428,Anous sp.,B160,-24.111636095600002,152.716122439000003
429,Anous sp.,B161,-24.111636248200000,152.716123769000006
430,Anous sp.,B162,-24.111629813400000,152.716142447999999
431,Anous sp.,B163,-24.111626846899998,152.716145514000004
432,Anous sp.,B164,-24.111636662700000,152.716238790000006
433,Onychoprion sp.,D42,-24.111630358799999,152.716356353999998
434,Onychoprion sp.,D43,-24.111632103800002,152.716630906000006
435,Onychoprion sp.,D44,-24.111628439200000,152.716783426999996
436,Crested Tern young,E221,-24.111633129000001,152.716793123000002
437,Crested Tern young,E222,-24.111633674299998,152.716827034999994
438,Crested Tern young,E223,-24.111632954499999,152.716869241000012
439,Crested Tern young,E224,-24.111630751400000,152.716873566999993
440,Crested Tern young,E225,-24.111628897300001,152.716927655000006
441,Crested Tern young,E226,-24.111639236599999,152.716963420000013
442,Crested Tern young,E227,-24.111636379099998,152.716976372000005
443,Crested Tern young,E228,-24.111634634100000,152.716972664999986
444,Crested Tern young,E229,-24.111634481399999,152.717028797000012
445,Crested Tern young,E230,-24.111638233200001,152.717009049000012
446,Crested Tern young,E231,-24.111628264699998,152.717034547999987
447,Crested Tern young,E232,-24.111626803299998,152.717052727999999
448,Crested Tern young,E233,-24.111629922500001,152.717057242999999
449,Crested Tern young,E234,-24.111638276899999,152.717100090999992
450,Crested Tern young,E235,-24.111625734400000,152.717106459999997
451,Crested Tern young,E236,-24.111634699500001,152.717148546999994
452,Anous sp.,B165,-24.111629333600000,152.717418299000002
453,Anous sp.,B166,-24.111656425200000,152.717331344000002
454,Crested Tern young,E237,-24.111653720400000,152.717154867999994
455,Crested Tern young,E238,-24.111651778999999,152.717143722999992
456,Crested Tern young,E239,-24.111643642800001,152.717144007999991
457,Crested Tern young,E240,-24.111647416499999,152.717133171000000
458,Crested Tern young,E241,-24.111643053900000,152.717140443000005
459,Crested Tern young,E242,-24.111651691799999,152.717116677999996
460,Crested Tern young,E243,-24.111649619600001,152.717121383999995
461,Crested Tern young,E244,-24.111649990400000,152.717104320999994
462,Crested Tern young,E245,-24.111652520700002,152.717104107000011
463,Crested Tern young,E246,-24.111643468299999,152.717103084999991
464,Crested Tern young,E247,-24.111645736900002,152.717112447999995
465,Crested Tern young,E248,-24.111645824099998,152.717073260999996
466,Crested Tern young,E249,-24.111650055799998,152.717050089999987
