OID_,LAYER,NAME,LAT,LON
81,Crested Tern Adult,CT82,-24.1120100301,152.717159975
82,Crested Tern Adult,CT83,-24.1120050857,152.717159401
83,Crested Tern Adult,CT84,-24.1119999658,152.71715615
84,Crested Tern Adult,CT85,-24.1119992929,152.71714254
85,Crested Tern Adult,CT86,-24.1119994977,152.717161218
86,Crested Tern Adult,CT87,-24.1120025696,152.717162908
87,Crested Tern Adult,CT88,-24.1120105274,152.717127431
88,Crested Tern Adult,CT89,-24.1120073092,152.717125838
89,Crested Tern Adult,CT90,-24.1120050564,152.717134189
90,Crested Tern Adult,CT91,-24.1120018089,152.717136324
91,Crested Tern Adult,CT92,-24.1120017797,152.717133105
92,Crested Tern Adult,CT93,-24.1119994977,152.717135145
93,Crested Tern Adult,CT94,-24.112009679,152.717122395
94,Crested Tern Adult,CT95,-24.1120061097,152.71712128
95,Crested Tern Adult,CT96,-24.1120029207,152.717120005
96,Crested Tern Adult,CT97,-24.1119859732,152.717111688
97,Crested Tern Adult,CT98,-24.1119848683,152.717114121
98,Crested Tern Adult,CT99,-24.1119867329,152.7171154
99,Crested Tern Adult,CT100,-24.111991613,152.717116654
100,Crested Tern Adult,CT101,-24.111993869,152.717118685
101,Crested Tern Adult,CT102,-24.1119951811,152.717122071
102,Crested Tern Adult,CT103,-24.1119916361,152.717120942
103,Crested Tern Adult,CT104,-24.1119898405,152.717118535
104,Crested Tern Adult,CT105,-24.1119858581,152.717118836
105,Crested Tern Adult,CT106,-24.1119889658,152.717121444
106,Crested Tern Adult,CT107,-24.11199037,152.717124002
107,Crested Tern Adult,CT108,-24.1119931554,152.717124478
108,Crested Tern Adult,CT109,-24.1119855128,152.71712192
109,Crested Tern Adult,CT110,-24.1119832339,152.717119638
110,Crested Tern Adult,CT111,-24.1119830958,152.717110284
111,Crested Tern Adult,CT112,-24.1119843158,152.717125005
112,Crested Tern Adult,CT113,-24.1119873314,152.717125783
113,Crested Tern Adult,CT114,-24.1119919583,152.717127563
114,Crested Tern Adult,CT115,-24.1119958026,152.717125858
115,Crested Tern Adult,CT116,-24.1119984269,152.71712824
116,Crested Tern Adult,CT117,-24.1119956645,152.71712962
117,Crested Tern Adult,CT118,-24.1119967925,152.717133206
118,Crested Tern Adult,CT119,-24.1119943294,152.717131676
119,Crested Tern Adult,CT120,-24.111986871,152.717128617
120,Crested Tern Adult,CT121,-24.1119895413,152.717129695
121,Crested Tern Adult,CT122,-24.1119848222,152.717130924
122,Crested Tern Adult,CT123,-24.1119882982,152.717132303
123,Crested Tern Adult,CT124,-24.1119910375,152.717133306
124,Crested Tern Adult,CT125,-24.1119910375,152.71713594
125,Crested Tern Adult,CT126,-24.1119853287,152.717137495
126,Crested Tern Adult,CT127,-24.1119882522,152.717136542
127,Crested Tern Adult,CT128,-24.1119884593,152.717139451
128,Crested Tern Adult,CT129,-24.1119913828,152.717140103
129,Crested Tern Adult,CT130,-24.1119934316,152.717138097
130,Crested Tern Adult,CT131,-24.1119956645,152.717136341
131,Crested Tern Adult,CT132,-24.1119982887,152.717136818
132,Crested Tern Adult,CT133,-24.1119993937,152.71713925
133,Crested Tern Adult,CT134,-24.1119966083,152.71714068
134,Crested Tern Adult,CT135,-24.1119893571,152.717142235
135,Crested Tern Adult,CT136,-24.1119933165,152.717142485
136,Crested Tern Adult,CT137,-24.1119840396,152.717140855
137,Crested Tern Adult,CT138,-24.1119864336,152.717142235
138,Crested Tern Adult,CT139,-24.1119832716,152.717127298
139,Crested Tern Adult,CT140,-24.1119863801,152.717145029
140,Crested Tern Adult,CT141,-24.1119849068,152.717149142
141,Crested Tern Adult,CT142,-24.1119879915,152.717148114
142,Crested Tern Adult,CT143,-24.111991007,152.717146408
143,Crested Tern Adult,CT144,-24.1119958182,152.717145957
144,Crested Tern Adult,CT145,-24.1119849068,152.717152101
145,Crested Tern Adult,CT146,-24.111983894,152.717157669
146,Crested Tern Adult,CT147,-24.111987439,152.717151524
147,Crested Tern Adult,CT148,-24.1119859427,152.717155587
148,Crested Tern Adult,CT149,-24.1119903165,152.717150797
149,Crested Tern Adult,CT150,-24.1119936083,152.717149944
150,Crested Tern Adult,CT151,-24.111988567,152.717154559
151,Crested Tern Adult,CT152,-24.1119891194,152.717157794
152,Crested Tern Adult,CT153,-24.1119920429,152.717153656
153,Crested Tern Adult,CT154,-24.1119971073,152.717150371
154,Crested Tern Adult,CT155,-24.1119974756,152.717153531
155,Crested Tern Adult,CT156,-24.1119947593,152.717152854
156,Crested Tern Adult,CT157,-24.1119950355,152.717155888
157,Crested Tern Adult,CT158,-24.1119971763,152.717159224
158,Crested Tern Adult,CT159,-24.1119924343,152.717157869
159,Crested Tern Adult,CT160,-24.1119865182,152.717160001
160,Crested Tern Adult,CT161,-24.1119834032,152.717144342
161,Crested Tern Adult,CT162,-24.1119817063,152.717146924
162,Crested Tern Adult,CT163,-24.111982584,152.717150207
163,Crested Tern Adult,CT164,-24.1119829936,152.71715486
164,Crested Tern Adult,CT165,-24.1119969782,152.71716267
165,Crested Tern Adult,CT166,-24.1119925897,152.717161682
166,Crested Tern Adult,CT167,-24.112016839,152.717228865
167,Crested Tern Adult,CT168,-24.1120147032,152.717216083
168,Crested Tern Adult,CT169,-24.1120132989,152.71721959
169,Crested Tern Adult,CT170,-24.1120089982,152.717214872
170,Crested Tern Adult,CT171,-24.1120096126,152.717219526
171,Crested Tern Adult,CT172,-24.1120035857,152.717215541
172,Crested Tern Adult,CT173,-24.1120068039,152.717217326
173,Crested Tern Adult,CT174,-24.1120009233,152.717214203
174,Crested Tern Adult,CT175,-24.1120116605,152.717225168
175,Crested Tern Adult,CT176,-24.1120146154,152.717222171
176,Crested Tern Adult,CT177,-24.1120151421,152.717226187
177,Crested Tern Adult,CT178,-24.1120132404,152.717228259
178,Crested Tern Adult,CT179,-24.1120140888,152.717230809
179,Crested Tern Adult,CT180,-24.1120111924,152.717233072
180,Crested Tern Adult,CT181,-24.1120101099,152.717229407
181,Crested Tern Adult,CT182,-24.1120089982,152.717226283
182,Crested Tern Adult,CT183,-24.1120063651,152.71722351
183,Crested Tern Adult,CT184,-24.1120040831,152.717220354
184,Crested Tern Adult,CT185,-24.1120006308,152.717217709
185,Crested Tern Adult,CT186,-24.1120074768,152.71722963
186,Crested Tern Adult,CT187,-24.1120052826,152.717226156
187,Crested Tern Adult,CT188,-24.1120030883,152.717223861
188,Crested Tern Adult,CT189,-24.1119998994,152.717220928
189,Crested Tern Adult,CT190,-24.1119999286,152.717223956
190,Crested Tern Adult,CT191,-24.1120079742,152.717233009
191,Crested Tern Adult,CT192,-24.11200145,152.717226506
192,Crested Tern Adult,CT193,-24.1120032931,152.717229375
193,Crested Tern Adult,CT194,-24.112004756,152.717231638
194,Crested Tern Adult,CT195,-24.1120007185,152.717230618
195,Crested Tern Adult,CT196,-24.1120021814,152.717232945
196,Crested Tern Adult,CT197,-24.1120065114,152.717235112
197,Crested Tern Adult,CT198,-24.1120036735,152.717236069
198,Crested Tern Adult,CT199,-24.1120006015,152.717235495
199,Crested Tern Adult,CT200,-24.111998495,152.717233232
200,Crested Tern Adult,CT201,-24.1119979392,152.717237854
201,Crested Tern Adult,CT202,-24.1119994605,152.717240945
202,Crested Tern Adult,CT203,-24.1119966432,152.717232367
203,Crested Tern Adult,CT204,-24.111996298,152.71723505
204,Crested Tern Adult,CT205,-24.1119962289,152.717241145
205,Crested Tern Adult,CT206,-24.1119945485,152.717238386
206,Crested Tern Adult,CT207,-24.1119930061,152.717232994
207,Crested Tern Adult,CT208,-24.111992845,152.717236179
208,Crested Tern Adult,CT209,-24.1119899445,152.717233445
209,Crested Tern Adult,CT210,-24.1119868599,152.717233069
210,Crested Tern Adult,CT211,-24.1119889547,152.717236881
211,Crested Tern Adult,CT212,-24.1119911415,152.717238762
212,Crested Tern Adult,CT213,-24.1119958376,152.71724932
213,Crested Tern Adult,CT214,-24.1119920393,152.717246913
214,Crested Tern Adult,CT215,-24.1119880569,152.717243878
215,Crested Tern Adult,CT216,-24.1119891849,152.71724759
216,Crested Tern Adult,CT217,-24.1119919242,152.717249571
217,Crested Tern Adult,CT218,-24.1119869059,152.717246838
218,Crested Tern Adult,CT219,-24.1119878497,152.717249847
219,Crested Tern Adult,CT220,-24.1119897143,152.717252606
220,Crested Tern Adult,CT221,-24.1119844198,152.717242073
221,Crested Tern Adult,CT222,-24.1119828873,152.717237988
222,Crested Tern Adult,CT223,-24.1119836187,152.717247678
223,Crested Tern Adult,CT224,-24.1119849353,152.717250834
224,Crested Tern Adult,CT225,-24.1119874514,152.717253224
225,Crested Tern Adult,CT226,-24.1119824484,152.717253676
226,Crested Tern Adult,CT227,-24.1119869142,152.71725631
227,Crested Tern Adult,CT228,-24.1119863387,152.717259996
228,Crested Tern Adult,CT229,-24.1119840597,152.717257488
229,Crested Tern Adult,CT230,-24.1119821952,152.717259495
230,Crested Tern Adult,CT231,-24.1119777524,152.717267244
231,Crested Tern Adult,CT232,-24.111975036,152.717268247
232,Crested Tern Adult,CT233,-24.111980883,152.717257212
233,Crested Tern Adult,CT234,-24.1119795249,152.717260097
234,Crested Tern Adult,CT235,-24.1119784429,152.71725335
235,Crested Tern Adult,CT236,-24.1119777754,152.717256435
236,Crested Tern Adult,CT237,-24.1119770618,152.71726283
237,Crested Tern Adult,CT238,-24.1119766704,152.717249939
238,Crested Tern Adult,CT239,-24.111974967,152.717251896
239,Crested Tern Adult,CT240,-24.1119727341,152.717250917
240,Crested Tern Adult,CT241,-24.1119733326,152.717254278
241,Crested Tern Adult,CT242,-24.1119754043,152.717255507
242,Crested Tern Adult,CT243,-24.1119764052,152.717258055
243,Crested Tern Adult,CT244,-24.1119746788,152.717260939
244,Crested Tern Adult,CT245,-24.1119692461,152.717250556
245,Crested Tern Adult,CT246,-24.1119744486,152.717264023
246,Crested Tern Adult,CT247,-24.1119657917,152.717233709
247,Crested Tern Adult,CT248,-24.1119644106,152.717231251
248,Crested Tern Adult,CT249,-24.1119638351,152.717245923
249,Crested Tern Adult,CT250,-24.111967311,152.717247528
250,Crested Tern Adult,CT251,-24.1119681167,152.717232405
251,Crested Tern Adult,CT252,-24.1119692677,152.717234612
252,Crested Tern Adult,CT253,-24.1119678865,152.717238675
253,Crested Tern Adult,CT254,-24.1119688534,152.717241759
254,Crested Tern Adult,CT255,-24.1119725135,152.717235164
255,Crested Tern Adult,CT256,-24.1119711093,152.717239151
256,Crested Tern Adult,CT257,-24.1119718689,152.71724191
257,Crested Tern Adult,CT258,-24.1119758744,152.717233533
258,Crested Tern Adult,CT259,-24.1119745162,152.717240857
259,Crested Tern Adult,CT260,-24.111976588,152.717242888
260,Crested Tern Adult,CT261,-24.1119792352,152.71724349
261,Crested Tern Adult,CT262,-24.1119820206,152.717244568
262,Crested Tern Adult,CT263,-24.1119797877,152.717246625
263,Crested Tern Adult,CT264,-24.1119765649,152.717246474
264,Crested Tern Adult,CT265,-24.1119733192,152.717244192
265,Crested Tern Adult,CT266,-24.1119733422,152.717248054
266,Crested Tern Adult,CT267,-24.1119704877,152.717245772
267,Crested Tern Adult,CT268,-24.1119713395,152.717248882
268,Crested Tern Adult,CT269,-24.1119806683,152.717250081
269,Crested Tern Adult,CT270,-24.1119614759,152.717227961
270,Crested Tern Adult,CT271,-24.1119615344,152.717224263
271,Crested Tern Adult,CT272,-24.1119639335,152.717226176
272,Crested Tern Adult,CT273,-24.1119654841,152.717228184
273,Crested Tern Adult,CT274,-24.1119685973,152.717226688
274,Crested Tern Adult,CT275,-24.111959973,152.717198312
275,Crested Tern Adult,CT276,-24.1119611725,152.71720185
276,Crested Tern Adult,CT277,-24.111963045,152.717199459
277,Crested Tern Adult,CT278,-24.1119654147,152.717198822
278,Crested Tern Adult,CT279,-24.1119681649,152.717199396
279,Crested Tern Adult,CT280,-24.1119683111,152.71720236
280,Crested Tern Adult,CT281,-24.1119690426,152.717204273
281,Crested Tern Adult,CT282,-24.1119688963,152.717218457
282,Crested Tern Adult,CT283,-24.1119695692,152.717208161
283,Crested Tern Adult,CT284,-24.1119592123,152.717195698
284,Crested Tern Adult,CT285,-24.1119623135,152.717196081
285,Crested Tern Adult,CT286,-24.1119705932,152.717196878
286,Crested Tern Adult,CT287,-24.1119669946,152.71719573
287,Crested Tern Adult,CT288,-24.1119621087,152.717192957
288,Crested Tern Adult,CT289,-24.1119650929,152.717193722
289,Crested Tern Adult,CT290,-24.1119683111,152.71719334
290,Crested Tern Adult,CT291,-24.1119715001,152.717199683
291,Crested Tern Adult,CT292,-24.1119715586,152.717202328
292,Crested Tern Adult,CT293,-24.1119714124,152.717213994
293,Crested Tern Adult,CT294,-24.1119559488,152.717180188
294,Crested Tern Adult,CT295,-24.1119589183,152.717179235
295,Crested Tern Adult,CT296,-24.1119547978,152.717189844
296,Crested Tern Adult,CT297,-24.1119566394,152.717185029
297,Crested Tern Adult,CT298,-24.1119588263,152.717182345
298,Crested Tern Adult,CT299,-24.1119618418,152.717183649
299,Crested Tern Adult,CT300,-24.1119648574,152.717184176
300,Crested Tern Adult,CT301,-24.1119592406,152.717186383
301,Crested Tern Adult,CT302,-24.1119571228,152.717188665
302,Crested Tern Adult,CT303,-24.1119591946,152.717191374
303,Crested Tern Adult,CT304,-24.1119623022,152.717189618
304,Crested Tern Adult,CT305,-24.1119652718,152.717190045
305,Crested Tern Adult,CT306,-24.1119645812,152.717176677
306,Crested Tern Adult,CT307,-24.1119582278,152.717175799
307,Crested Tern Adult,CT308,-24.1119613584,152.717177229
308,Crested Tern Adult,CT309,-24.1119598356,152.717172217
309,Crested Tern Adult,CT310,-24.1119568891,152.71717174
310,Crested Tern Adult,CT311,-24.1119541267,152.717166674
311,Crested Tern Adult,CT312,-24.1119574416,152.717168806
312,Crested Tern Adult,CT313,-24.1119624599,152.71717332
313,Crested Tern Adult,CT314,-24.1119548634,152.71716211
314,Crested Tern Adult,CT315,-24.1119527686,152.71716058
315,Crested Tern Adult,CT316,-24.1119577638,152.717161307
316,Crested Tern Adult,CT317,-24.1119583393,152.717165395
317,Crested Tern Adult,CT318,-24.11196025,152.717168881
318,Crested Tern Adult,CT319,-24.1119602269,152.717163138
319,Crested Tern Adult,CT320,-24.111961516,152.717166072
320,Crested Tern Adult,CT321,-24.1119639101,152.717163313
321,Crested Tern Adult,CT322,-24.1119627591,152.717169659
322,Crested Tern Adult,CT323,-24.1119647158,152.717166649
323,Crested Tern Adult,CT324,-24.1119664423,152.717169458
324,Crested Tern Adult,CT325,-24.1119660509,152.717173571
325,Crested Tern Adult,CT326,-24.1119656596,152.71716078
326,Crested Tern Adult,CT327,-24.1119522814,152.717170253
327,Crested Tern Adult,CT328,-24.1119440018,152.717168149
328,Crested Tern Adult,CT329,-24.1119424219,152.717161838
329,Crested Tern Adult,CT330,-24.1119444991,152.717164643
330,Crested Tern Adult,CT331,-24.1119455524,152.717162284
331,Crested Tern Adult,CT332,-24.1119476296,152.717166268
332,Crested Tern Adult,CT333,-24.1119486828,152.717161455
333,Crested Tern Adult,CT334,-24.1119468397,152.717159192
334,Crested Tern Adult,CT335,-24.1119438847,152.717159734
335,Crested Tern Adult,CT336,-24.1119435922,152.717155431
336,Crested Tern Adult,CT337,-24.1119486536,152.717155718
337,Crested Tern Adult,CT338,-24.1119507015,152.717158778
338,Crested Tern Adult,CT339,-24.1119388527,152.717145141
339,Crested Tern Adult,CT340,-24.1119408714,152.717148583
340,Crested Tern Adult,CT341,-24.1119400229,152.717152504
341,Crested Tern Adult,CT342,-24.1119421587,152.717152185
342,Crested Tern Adult,CT343,-24.1119465472,152.717151866
343,Crested Tern Adult,CT344,-24.1119423342,152.717144248
344,Crested Tern Adult,CT345,-24.1119450258,152.717147691
345,Crested Tern Adult,CT346,-24.1119468397,152.717144025
346,Crested Tern Adult,CT347,-24.1119485659,152.717147436
347,Crested Tern Adult,CT348,-24.1119499117,152.717150783
348,Crested Tern Adult,CT349,-24.1119521644,152.717154002
349,Crested Tern Adult,CT350,-24.1119372435,152.71713969
350,Crested Tern Adult,CT351,-24.1119395548,152.717141125
351,Crested Tern Adult,CT352,-24.111941398,152.71713679
352,Crested Tern Adult,CT353,-24.1119435337,152.717141029
353,Crested Tern Adult,CT354,-24.1119457865,152.71713816
354,Crested Tern Adult,CT355,-24.1119355174,152.717126909
355,Crested Tern Adult,CT356,-24.1119420416,152.717125219
356,Crested Tern Adult,CT357,-24.1120157566,152.717165799
357,Crested Tern Adult,CT358,-24.1120164002,152.717170357
358,Crested Tern Adult,CT359,-24.1120143522,152.717162516
359,Crested Tern Adult,CT360,-24.1120118362,152.717162611
360,Crested Tern Adult,CT361,-24.1120114851,152.717166277
361,Crested Tern Adult,CT362,-24.1120129772,152.717171313
362,Crested Tern Adult,CT363,-24.1120152007,152.71717415
363,Crested Tern Adult,CT364,-24.112006687,152.717162324
364,Crested Tern Adult,CT365,-24.1120090861,152.717164556
365,Crested Tern Adult,CT366,-24.1120143815,152.71717807
366,Crested Tern Adult,CT367,-24.112012041,152.717174724
367,Crested Tern Adult,CT368,-24.1120052242,152.71716548
368,Crested Tern Adult,CT369,-24.1120084424,152.71716803
369,Crested Tern Adult,CT370,-24.1120099345,152.71717195
370,Crested Tern Adult,CT371,-24.1120061019,152.717169655
371,Crested Tern Adult,CT372,-24.1120026496,152.717166627
372,Crested Tern Adult,CT373,-24.1120074184,152.717172715
373,Crested Tern Adult,CT374,-24.1120030299,152.717170803
374,Crested Tern Adult,CT375,-24.1120011282,152.717173576
375,Crested Tern Adult,CT376,-24.1120053997,152.717174947
376,Crested Tern Adult,CT377,-24.1120091153,152.717175775
377,Crested Tern Adult,CT378,-24.1120011282,152.717177975
378,Crested Tern Adult,CT379,-24.1119995484,152.717165321
379,Crested Tern Adult,CT380,-24.1119991095,152.717169082
380,Crested Tern Adult,CT381,-24.1120040539,152.717178772
381,Crested Tern Adult,CT382,-24.1120070088,152.717178612
382,Crested Tern Adult,CT383,-24.1119982903,152.71717246
383,Crested Tern Adult,CT384,-24.1120093201,152.717181481
384,Crested Tern Adult,CT385,-24.1120146941,152.717182533
385,Crested Tern Adult,CT386,-24.112011944,152.717181354
386,Crested Tern Adult,CT387,-24.1120120025,152.717184095
387,Crested Tern Adult,CT388,-24.112003167,152.717182183
388,Crested Tern Adult,CT389,-24.1120060634,152.717181896
389,Crested Tern Adult,CT390,-24.1120003583,152.717181705
390,Crested Tern Adult,CT391,-24.1120013238,152.717185402
391,Crested Tern Adult,CT392,-24.1120092816,152.717185466
392,Crested Tern Adult,CT393,-24.1120119732,152.717187187
393,Crested Tern Adult,CT394,-24.1120151037,152.717185434
394,Crested Tern Adult,CT395,-24.1119992758,152.717188016
395,Crested Tern Adult,CT396,-24.112008638,152.71718945
396,Crested Tern Adult,CT397,-24.1120050101,152.717185275
397,Crested Tern Adult,CT398,-24.112005332,152.717189418
398,Crested Tern Adult,CT399,-24.1120002998,152.717192383
399,Crested Tern Adult,CT400,-24.1120020845,152.717189928
400,Crested Tern Adult,CT401,-24.1119997732,152.717195602
401,Crested Tern Adult,CT402,-24.1119979008,152.717179282
402,Crested Tern Adult,CT403,-24.1120110663,152.71719012
403,Crested Tern Adult,CT404,-24.1120134653,152.717192159
404,Crested Tern Adult,CT405,-24.1120144308,152.717195092
405,Crested Tern Adult,CT406,-24.1120064437,152.717192988
406,Crested Tern Adult,CT407,-24.1120034888,152.717192988
407,Crested Tern Adult,CT408,-24.1120098636,152.717193185
408,Crested Tern Adult,CT409,-24.1120119344,152.717195677
409,Crested Tern Adult,CT410,-24.112005722,152.717196148
410,Crested Tern Adult,CT411,-24.112002415,152.717195879
411,Crested Tern Adult,CT412,-24.1120091218,152.717198
412,Crested Tern Adult,CT413,-24.1120150374,152.717189382
413,Crested Tern Adult,CT414,-24.11200086,152.717198688
414,Crested Tern Adult,CT415,-24.1120039507,152.717199024
415,Crested Tern Adult,CT416,-24.1120128829,152.717198957
416,Crested Tern Adult,CT417,-24.1120144901,152.717201988
417,Crested Tern Adult,CT418,-24.1120112448,152.71720155
418,Crested Tern Adult,CT419,-24.1120029617,152.717202594
419,Crested Tern Adult,CT420,-24.1120053415,152.717203739
420,Crested Tern Adult,CT421,-24.1120014472,152.717204917
421,Crested Tern Adult,CT422,-24.1120140264,152.717206264
422,Crested Tern Adult,CT423,-24.1120108739,152.717205523
423,Crested Tern Adult,CT424,-24.1120044761,152.717206937
424,Crested Tern Adult,CT425,-24.1120081541,152.717206668
425,Crested Tern Adult,CT426,-24.1120117084,152.717209059
426,Crested Tern Adult,CT427,-24.1120143664,152.717210002
427,Crested Tern Adult,CT428,-24.1120028998,152.71720953
428,Crested Tern Adult,CT429,-24.1120063615,152.7172098
429,Crested Tern Adult,CT430,-24.1120042907,152.717212359
430,Crested Tern Adult,CT431,-24.1120101012,152.71721145
431,Crested Tern Adult,CT432,-24.1119992837,152.717201685
432,Crested Tern Adult,CT433,-24.1119996855,152.717207005
433,Crested Tern Adult,CT434,-24.1119974911,152.717204681
434,Crested Tern Adult,CT435,-24.1119983269,152.717217374
435,Crested Tern Adult,CT436,-24.1119969407,152.717214513
436,Crested Tern Adult,CT437,-24.1119946791,152.717214248
437,Crested Tern Adult,CT438,-24.1119924662,152.717216341
438,Crested Tern Adult,CT439,-24.1119898155,152.71721385
439,Crested Tern Adult,CT440,-24.1119864595,152.717215917
440,Crested Tern Adult,CT441,-24.1119963814,152.71721952
441,Crested Tern Adult,CT442,-24.1119931714,152.717220209
442,Crested Tern Adult,CT443,-24.1119889886,152.717220871
443,Crested Tern Adult,CT444,-24.1119928066,152.717223097
444,Crested Tern Adult,CT445,-24.1119972082,152.717222832
445,Crested Tern Adult,CT446,-24.1119974028,152.717225852
446,Crested Tern Adult,CT447,-24.1119954087,152.71722972
447,Crested Tern Adult,CT448,-24.1119930984,152.717227018
448,Crested Tern Adult,CT449,-24.1119921014,152.717229694
449,Crested Tern Adult,CT450,-24.1119894507,152.717227601
450,Crested Tern Adult,CT451,-24.1119878943,152.717223521
451,Crested Tern Adult,CT452,-24.111984514,152.717218089
452,Crested Tern Adult,CT453,-24.1119844168,152.717223839
453,Crested Tern Adult,CT454,-24.1119861677,152.7172267
454,Crested Tern Adult,CT455,-24.1119839061,152.717214354
455,Crested Tern Adult,CT456,-24.1119850247,152.717230807
456,Crested Tern Adult,CT457,-24.1119886968,152.717230754
457,Crested Tern Adult,CT458,-24.1119869216,152.717210936
458,Crested Tern Adult,CT459,-24.1119905936,152.71721075
459,Crested Tern Adult,CT460,-24.1119933173,152.717211492
460,Crested Tern Adult,CT461,-24.1119991573,152.717210761
461,Crested Tern Adult,CT462,-24.1119963607,152.717198945
462,Crested Tern Adult,CT463,-24.1119930534,152.717196666
463,Crested Tern Adult,CT464,-24.1119931021,152.717199581
464,Crested Tern Adult,CT465,-24.1119895516,152.717199846
465,Crested Tern Adult,CT466,-24.1119922023,152.717201859
