OID_,LAYER,NAME,LAT,LON
116,Brown Noddy,B94,-24.1114313086,152.716822454
117,Brown Noddy,B95,-24.111429978,152.716534095
118,Crested Tern Other,A6,-24.1114402955,152.716476751
119,Brown Noddy,B96,-24.1114441782,152.71629614
120,Onychoprion,D18,-24.1114533833,152.716573306
121,Crested Tern Young,E2,-24.1114588579,152.716839447
122,Onychoprion,D19,-24.1114479296,152.716869675
123,Brown Noddy,B97,-24.1114697426,152.717183772
124,Brown Noddy,B98,-24.111473189,152.717184081
125,Brown Noddy,B99,-24.1114749122,152.717184034
126,Brown Noddy,B100,-24.1114733635,152.717195702
127,Onychoprion,D20,-24.1114750867,152.717006845
128,Crested Tern Young,E3,-24.1114596432,152.716879371
129,Crested Tern Young,E4,-24.1114595995,152.716830179
130,Brown Noddy,B101,-24.1114741261,152.71591304
131,Brown Noddy,B102,-24.1114800419,152.715926227
132,Onychoprion,D21,-24.111483283,152.716451361
133,Brown Noddy,B103,-24.1114894934,152.716479536
134,Crested Tern Young,E5,-24.1114856629,152.716745511
135,Crested Tern Young,E6,-24.1114866149,152.716753561
136,Crested Tern Young,E7,-24.1114866829,152.71676013
137,Crested Tern Young,E8,-24.1114882921,152.716765908
138,Crested Tern Young,E9,-24.1114891081,152.716768872
139,Crested Tern Young,E10,-24.1114869549,152.716778675
140,Crested Tern Young,E11,-24.1114932559,152.716763217
141,Crested Tern Young,E12,-24.1114903774,152.716756599
142,Crested Tern Young,E13,-24.1114789086,152.716771489
143,Crested Tern Young,E14,-24.11149074,152.716780576
144,Crested Tern Young,E15,-24.1114782059,152.716809246
145,Crested Tern Young,E16,-24.1114755087,152.716799566
146,Crested Tern Young,E17,-24.1114925822,152.716837413
147,Brown Noddy,B104,-24.1114875122,152.716903006
148,Brown Noddy,B105,-24.1114816644,152.717198896
149,Brown Noddy,B106,-24.1114788126,152.717221398
150,Brown Noddy,B107,-24.1114888085,152.717384062
151,Brown Noddy,B108,-24.1114893846,152.71740057
152,Crested Tern Young,E18,-24.1115059773,152.716842121
153,Crested Tern Young,E19,-24.1115042777,152.716831702
154,Crested Tern Young,E20,-24.1115018867,152.716824609
155,Crested Tern Young,E21,-24.1115049978,152.716813781
156,Crested Tern Young,E22,-24.1114978538,152.716809136
157,Crested Tern Young,E23,-24.1114979114,152.716823353
158,Crested Tern Young,E24,-24.1115066398,152.716825644
159,Crested Tern Young,E25,-24.1115090884,152.716805088
160,Crested Tern Young,E26,-24.1115038744,152.716801636
161,Crested Tern Young,E27,-24.1114869908,152.716792783
162,Crested Tern Young,E28,-24.1114927849,152.716845065
163,Brown Noddy,B109,-24.111507476,152.715929098
164,Onychoprion,D22,-24.1114971585,152.716375254
165,Crested Tern Young,E29,-24.1115084576,152.716501706
166,Brown Noddy,B110,-24.1115034406,152.716631461
167,Crested Tern Young,E30,-24.1115047057,152.716759623
168,Crested Tern Young,E31,-24.1114955661,152.716765992
169,Crested Tern Young,E32,-24.1115044658,152.716768202
170,Crested Tern Young,E33,-24.111503855,152.716772385
171,Crested Tern Young,E34,-24.111503506,152.716775736
172,Crested Tern Young,E35,-24.1115077159,152.716770602
173,Crested Tern Young,E36,-24.1115050329,152.716770484
174,Crested Tern Young,E37,-24.1115089156,152.716776853
175,Crested Tern Young,E38,-24.1114987726,152.71678296
176,Crested Tern Young,E39,-24.1115018046,152.716790232
177,Crested Tern Young,E40,-24.1114989253,152.716790993
178,Crested Tern Young,E41,-24.1115074978,152.716795817
179,Crested Tern Young,E42,-24.1115090683,152.71679489
180,Crested Tern Young,E43,-24.1115080431,152.716798716
181,Crested Tern Young,E44,-24.1115060145,152.716810788
182,Onychoprion,D23,-24.1115122966,152.717302977
183,Crested Tern Young,E45,-24.1115194731,152.717028068
184,Crested Tern Young,E46,-24.1115168992,152.717017422
185,Crested Tern Young,E47,-24.111513191,152.717006205
186,Crested Tern Young,E48,-24.1115230722,152.716983937
187,Crested Tern Young,E49,-24.1115229631,152.716963951
188,Crested Tern Young,E50,-24.1115276093,152.716962692
189,Crested Tern Young,E51,-24.1115252317,152.716956679
190,Crested Tern Young,E52,-24.1115145215,152.716845604
191,Crested Tern Young,E53,-24.1115161357,152.716826616
192,Crested Tern Young,E54,-24.1115189496,152.716831274
193,Crested Tern Young,E55,-24.1115201929,152.716822528
194,Crested Tern Young,E56,-24.1115111187,152.71680461
195,Crested Tern Young,E57,-24.1115210436,152.71680316
196,Crested Tern Young,E58,-24.1115120131,152.716790589
197,Crested Tern Young,E59,-24.1115120131,152.71678826
198,Crested Tern Young,E60,-24.1115104207,152.716785384
199,Crested Tern Young,E61,-24.1115192768,152.716790446
200,Crested Tern Young,E62,-24.1115214581,152.716782105
201,Crested Tern Young,E63,-24.1115156558,152.716775664
202,Crested Tern Young,E64,-24.1115184042,152.716768297
203,Crested Tern Young,E65,-24.1115136054,152.716755987
204,Crested Tern Young,E66,-24.1115206292,152.716739352
205,Crested Tern Young,E67,-24.111517728,152.716739233
206,Onychoprion,D24,-24.1115209782,152.716703586
207,Onychoprion,D25,-24.1115402122,152.716012343
208,Onychoprion,D26,-24.1115273862,152.716236681
209,Onychoprion,D27,-24.1115353915,152.716293074
210,Onychoprion,D28,-24.1115435714,152.716375633
211,Crested Tern Young,E68,-24.1115269281,152.716758433
212,Crested Tern Young,E69,-24.1115340391,152.7167605
213,Crested Tern Young,E70,-24.1115356315,152.716771123
214,Crested Tern Young,E71,-24.1115372238,152.716778205
215,Crested Tern Young,E72,-24.1115336247,152.716781366
216,Crested Tern Young,E73,-24.1115317706,152.716778633
217,Crested Tern Young,E74,-24.1115267754,152.716787378
218,Crested Tern Young,E75,-24.1115322286,152.716774593
219,Crested Tern Young,E76,-24.111539885,152.716782079
220,Crested Tern Young,E77,-24.1115389907,152.716792892
221,Crested Tern Young,E78,-24.111540234,152.716801138
222,Crested Tern Young,E79,-24.1115289131,152.716816965
223,Crested Tern Young,E80,-24.1115399722,152.716818486
224,Crested Tern Young,E81,-24.1115349989,152.71684477
225,Crested Tern Young,E82,-24.1115385544,152.716856913
226,Silver Gull,G1,-24.1115387725,152.716849641
227,Crested Tern Young,E83,-24.1115401904,152.716886358
228,Crested Tern Young,E84,-24.1115365912,152.716889091
229,Crested Tern Young,E85,-24.1115321414,152.7168995
230,Crested Tern Young,E86,-24.1115407793,152.716922456
231,Crested Tern Young,E87,-24.1115400813,152.716927875
232,Crested Tern Young,E88,-24.1115364604,152.716942656
233,Crested Tern Young,E89,-24.1115327958,152.716932271
234,Silver Gull,G2,-24.1115346281,152.716925403
235,Crested Tern Young,E90,-24.1115361113,152.716954063
236,Crested Tern Young,E91,-24.1115377255,152.716958151
237,Crested Tern Young,E92,-24.1115380309,152.716974596
238,Crested Tern Young,E93,-24.1115408011,152.716960171
239,Crested Tern Young,E94,-24.1115358714,152.716973978
240,Crested Tern Young,E95,-24.1115331448,152.717014615
241,Crested Tern Young,E96,-24.1115277352,152.717021198
242,Crested Tern Young,E97,-24.111539296,152.717019273
243,Crested Tern Young,E98,-24.1115408603,152.71702932
244,Crested Tern Young,E99,-24.1115432816,152.717019885
245,Crested Tern Young,E100,-24.111534949,152.717043816
246,Crested Tern Young,E101,-24.1115416238,152.717048118
247,Crested Tern Young,E102,-24.111537981,152.717043816
248,Brown Noddy,B111,-24.1115357997,152.717362143
249,Brown Noddy,B112,-24.1115373703,152.717368156
250,Brown Noddy,B113,-24.1115336403,152.717413784
251,Brown Noddy,B114,-24.1115554532,152.717396459
252,Brown Noddy,B115,-24.1115534028,152.717355323
253,Brown Noddy,B116,-24.11155373,152.717354182
254,Crested Tern Young,E103,-24.1115464008,152.717051849
255,Crested Tern Young,E104,-24.1115543189,152.717056364
256,Crested Tern Young,E105,-24.1115561294,152.717025803
257,Crested Tern Young,E106,-24.111546619,152.717026064
258,Crested Tern Young,E107,-24.1115454847,152.717024115
259,Crested Tern Young,E108,-24.1115502835,152.717011972
260,Crested Tern Young,E109,-24.1115453974,152.71699593
261,Crested Tern Young,E110,-24.1115480804,152.716984476
262,Crested Tern Young,E111,-24.1115550824,152.716987565
263,Crested Tern Young,E112,-24.1115573073,152.716973853
264,Crested Tern Young,E113,-24.1115569583,152.716957242
265,Crested Tern Young,E114,-24.111544394,152.716953416
266,Crested Tern Young,E115,-24.1115484076,152.716911804
267,Crested Tern Young,E116,-24.1115517014,152.716866223
268,Crested Tern Young,E117,-24.1115482985,152.716882573
269,Crested Tern Young,E118,-24.1115522903,152.716860567
270,Crested Tern Young,E119,-24.1115504144,152.716827059
271,Crested Tern Young,E120,-24.1115494328,152.716822615
272,Crested Tern Young,E121,-24.111546968,152.716818266
273,Crested Tern Young,E122,-24.1115450484,152.716823162
274,Crested Tern Young,E123,-24.111554079,152.716816603
275,Crested Tern Young,E124,-24.1115475787,152.716800395
276,Crested Tern Young,E125,-24.1115423654,152.716798589
277,Crested Tern Young,E126,-24.1115509815,152.716789416
278,Crested Tern Young,E127,-24.1115477314,152.716786921
279,Crested Tern Young,E128,-24.1115400096,152.716788061
280,Crested Tern Young,E129,-24.1115417765,152.716781075
281,Crested Tern Young,E130,-24.1115542753,152.716782524
282,Crested Tern Young,E131,-24.1115552569,152.716777819
283,Crested Tern Young,E132,-24.1115428889,152.71677126
284,Crested Tern Young,D29,-24.1115436306,152.716539959
285,Onychoprion,D30,-24.1115506107,152.716375532
286,Brown Noddy,B117,-24.1115620843,152.715987907
287,Onychoprion,D30,-24.111574016,152.716280972
288,Onychoprion,D31,-24.111567363,152.716362342
289,Onychoprion,D32,-24.1115634803,152.716671757
290,Brown Noddy,B118,-24.1115696534,152.71671325
291,Brown Noddy,B119,-24.1115705259,152.716758118
292,Crested Tern Young,E134,-24.1115756738,152.716758475
293,Crested Tern Young,E135,-24.1115603393,152.716790771
294,Crested Tern Young,E136,-24.1115585724,152.716800467
295,Crested Tern Young,E137,-24.1115680611,152.716803508
296,Crested Tern Young,E138,-24.1115660106,152.716824445
297,Crested Tern Young,E139,-24.1115609719,152.716824564
298,Crested Tern Young,E140,-24.1115620407,152.716831836
299,Crested Tern Young,E141,-24.1115680611,152.716839845
300,Crested Tern Young,E142,-24.1115708095,152.716858072
301,Crested Tern Young,E143,-24.1115626514,152.716845572
302,Crested Tern Young,E144,-24.1115587469,152.716864892
303,Crested Tern Young,E145,-24.1115651599,152.716876656
304,Crested Tern Young,E146,-24.1115648982,152.716881742
305,Crested Tern Young,E147,-24.1115639166,152.716890178
306,Crested Tern Young,E148,-24.1115641565,152.716892721
307,Crested Tern Young,E149,-24.1115587033,152.716919195
308,Crested Tern Young,E150,-24.1115588996,152.716932408
309,Crested Tern Young,E151,-24.1115728599,152.716930934
310,Crested Tern Young,E152,-24.1115624988,152.716963706
311,Crested Tern Young,E153,-24.1115627605,152.716968268
312,Crested Tern Young,E154,-24.1115591396,152.716986163
313,Crested Tern Young,E155,-24.1115734925,152.717041155
314,Crested Tern Young,E156,-24.1115604047,152.717059287
315,Brown Noddy,B120,-24.1115709185,152.717193842
316,Crested Tern Young,E157,-24.1115650945,152.717292655
317,Crested Tern Young,E158,-24.1115631968,152.717287617
318,Onychoprion,D33,-24.1115660761,152.717320341
319,Brown Noddy,B121,-24.1115724455,152.717341777
320,Brown Noddy,B122,-24.1115579835,152.717346767
321,Brown Noddy,B123,-24.1115651599,152.717360884
322,Brown Noddy,B124,-24.1115679738,152.717347266
323,Brown Noddy,B125,-24.1115625642,152.717392942
324,Brown Noddy,B126,-24.111562237,152.717404159
325,Brown Noddy,B127,-24.1115839845,152.717352471
326,Brown Noddy,B128,-24.1115786185,152.717344629
327,Crested Tern Young,E159,-24.111584159,152.717068222
328,Crested Tern Young,E160,-24.111586602,152.717062329
329,Crested Tern Young,E161,-24.1115794474,152.717019909
330,Crested Tern Young,E162,-24.1115877145,152.716947712
331,Crested Tern Young,E163,-24.1115902448,152.716959713
332,Crested Tern Young,E164,-24.1115801672,152.716935141
333,Crested Tern Young,E165,-24.1115791638,152.716876585
334,Crested Tern Young,E166,-24.1115868202,152.716879959
335,Crested Tern Young,E167,-24.111585555,152.716874089
336,Crested Tern Young,E168,-24.1115904629,152.716870643
337,Crested Tern Young,E169,-24.1115847916,152.716815153
338,Crested Tern Young,E170,-24.1115807562,152.716809473
339,Crested Tern Young,E171,-24.1115806035,152.716796403
340,Crested Tern Young,E172,-24.1115837445,152.716747923
341,Onychoprion,D34,-24.1115847916,152.716697518
342,Onychoprion,D35,-24.1115887179,152.71628064
343,Onychoprion,D36,-24.1116019365,152.716303454
344,Onychoprion,D37,-24.1115978357,152.716645759
345,Onychoprion,D38,-24.1116048595,152.71671413
346,Brown Noddy,B129,-24.111590223,152.716767814
347,Brown Noddy,B130,-24.1115913791,152.716767838
348,Crested Tern Young,E173,-24.1115909646,152.716788798
349,Crested Tern Young,E174,-24.1115994062,152.716818124
350,Crested Tern Young,E175,-24.111595,152.716820738
351,Onychoprion,D39,-24.1115891105,152.716842316
352,Crested Tern Young,E176,-24.1116027,152.716877844
353,Crested Tern Young,E177,-24.1116018056,152.716885449
354,Crested Tern Young,E178,-24.1115977703,152.716885544
355,Crested Tern Young,E179,-24.1115936476,152.716892697
356,Crested Tern Young,E180,-24.1115936476,152.716899613
357,Crested Tern Young,E181,-24.1115972686,152.71690389
358,Crested Tern Young,E182,-24.1116029617,152.716902631
359,Crested Tern Young,E183,-24.1116057974,152.716898068
360,Crested Tern Young,E184,-24.1116015003,152.716914109
361,Crested Tern Young,E185,-24.1115902884,152.716976467
362,Crested Tern Young,E186,-24.1115994935,152.716972451
363,Crested Tern Young,E187,-24.1116024164,152.71699845
364,Crested Tern Young,E188,-24.1115939094,152.717005935
365,Crested Tern Young,E189,-24.1115941711,152.717000113
366,Crested Tern Young,E190,-24.1115939312,152.717070195
367,Crested Tern Young,E191,-24.1115946074,152.71707894
368,Crested Tern Young,E192,-24.1115997552,152.717087733
369,Crested Tern Young,E193,-24.1115991663,152.717111593
370,Crested Tern Young,E194,-24.1116056883,152.717118722
371,Brown Noddy,B131,-24.1115904193,152.717317442
372,Brown Noddy,B132,-24.111604685,152.717325165
373,Brown Noddy,B133,-24.1115995589,152.71733422
374,Brown Noddy,B134,-24.1115962215,152.717330536
375,Brown Noddy,B134,-24.1115968759,152.717357034
376,Brown Noddy,B135,-24.111599428,152.717434197
377,Brown Noddy,B136,-24.1115994498,152.717429706
378,Brown Noddy,B137,-24.1116005405,152.717429159
379,Brown Noddy,B138,-24.1115976394,152.717430181
380,Brown Noddy,B139,-24.1116028309,152.717431393
381,Brown Noddy,B140,-24.1116032889,152.717428328
382,Brown Noddy,B141,-24.1116119487,152.717417206
383,Brown Noddy,B142,-24.1116137155,152.717407248
384,Brown Noddy,B143,-24.1116159622,152.71742683
385,Brown Noddy,B144,-24.1116174019,152.717424715
386,Brown Noddy,B145,-24.1116119268,152.717399834
387,Brown Noddy,B146,-24.1116083931,152.717306985
388,Crested Tern Young,E195,-24.111614239,152.717152824
389,Crested Tern Young,E196,-24.111619016,152.717150091
390,Crested Tern Young,E197,-24.1116167039,152.717141299
391,Crested Tern Young,E198,-24.1116138682,152.717134288
392,Crested Tern Young,E199,-24.1116221135,152.717145861
393,Crested Tern Young,E200,-24.1116206084,152.717106174
394,Crested Tern Young,E201,-24.111618209,152.717114801
395,Crested Tern Young,E202,-24.1116156787,152.717107505
396,Crested Tern Young,E203,-24.1116160931,152.717098356
397,Crested Tern Young,E204,-24.1116130175,152.717100043
398,Crested Tern Young,E205,-24.111608524,152.717100661
399,Crested Tern Young,E206,-24.1116096583,152.717088137
400,Crested Tern Young,E207,-24.1116107926,152.717075637
401,Crested Tern Young,E208,-24.1116149807,152.717046573
402,Crested Tern Young,E209,-24.1116137373,152.717054201
403,Crested Tern Young,E210,-24.1116221353,152.717048569
404,Crested Tern Young,E211,-24.1116170965,152.716993554
405,Crested Tern Young,E212,-24.1116144135,152.716958549
406,Crested Tern Young,E213,-24.1116200412,152.716936543
407,Crested Tern Young,E214,-24.1116095929,152.716910734
408,Crested Tern Young,E215,-24.1116138028,152.716914394
409,Crested Tern Young,E216,-24.111619016,152.716889988
410,Crested Tern Young,E217,-24.1116203466,152.71688678
411,Crested Tern Young,E218,-24.1116142172,152.716883571
412,Crested Tern Young,E219,-24.1116088948,152.716878248
413,Brown Noddy,B148,-24.1116096801,152.716867911
414,Onychoprion,D40,-24.1116185362,152.716808927
415,Brown Noddy,B149,-24.1116194087,152.716728389
416,Crested Tern Young,E220,-24.1116244911,152.716487796
417,Onychoprion,D41,-24.1116092439,152.716446374
418,Brown Noddy,B150,-24.1116102254,152.716328193
419,Brown Noddy,B151,-24.1116097455,152.71595611
420,Brown Noddy,B152,-24.1116263888,152.715967802
421,Brown Noddy,B153,-24.1116397383,152.71601728
422,Brown Noddy,B154,-24.111631493,152.716035626
423,Brown Noddy,B155,-24.111632431,152.716034391
424,Brown Noddy,B156,-24.1116404363,152.716037694
425,Brown Noddy,B157,-24.1116370553,152.716057799
426,Brown Noddy,B158,-24.111641527,152.716048863
427,Brown Noddy,B159,-24.1116345032,152.716055874
428,Brown Noddy,B160,-24.1116360956,152.716122439
429,Brown Noddy,B161,-24.1116362482,152.716123769
430,Brown Noddy,B162,-24.1116298134,152.716142448
431,Brown Noddy,B163,-24.1116268469,152.716145514
432,Brown Noddy,B164,-24.1116366627,152.71623879
433,Onychoprion,D42,-24.1116303588,152.716356354
434,Onychoprion,D43,-24.1116321038,152.716630906
435,Onychoprion,D44,-24.1116284392,152.716783427
436,Crested Tern Young,E221,-24.111633129,152.716793123
437,Crested Tern Young,E222,-24.1116336743,152.716827035
438,Crested Tern Young,E223,-24.1116329545,152.716869241
439,Crested Tern Young,E224,-24.1116307514,152.716873567
440,Crested Tern Young,E225,-24.1116288973,152.716927655
441,Crested Tern Young,E226,-24.1116392366,152.71696342
442,Crested Tern Young,E227,-24.1116363791,152.716976372
443,Crested Tern Young,E228,-24.1116346341,152.716972665
444,Crested Tern Young,E229,-24.1116344814,152.717028797
445,Crested Tern Young,E230,-24.1116382332,152.717009049
446,Crested Tern Young,E231,-24.1116282647,152.717034548
447,Crested Tern Young,E232,-24.1116268033,152.717052728
448,Crested Tern Young,E233,-24.1116299225,152.717057243
449,Crested Tern Young,E234,-24.1116382769,152.717100091
450,Crested Tern Young,E235,-24.1116257344,152.71710646
451,Crested Tern Young,E236,-24.1116346995,152.717148547
452,Brown Noddy,B165,-24.1116293336,152.717418299
453,Brown Noddy,B166,-24.1116564252,152.717331344
454,Crested Tern Young,E237,-24.1116537204,152.717154868
455,Crested Tern Young,E238,-24.111651779,152.717143723
456,Crested Tern Young,E239,-24.1116436428,152.717144008
457,Crested Tern Young,E240,-24.1116474165,152.717133171
458,Crested Tern Young,E241,-24.1116430539,152.717140443
459,Crested Tern Young,E242,-24.1116516918,152.717116678
460,Crested Tern Young,E243,-24.1116496196,152.717121384
461,Crested Tern Young,E244,-24.1116499904,152.717104321
462,Crested Tern Young,E245,-24.1116525207,152.717104107
463,Crested Tern Young,E246,-24.1116434683,152.717103085
464,Crested Tern Young,E247,-24.1116457369,152.717112448
465,Crested Tern Young,E248,-24.1116458241,152.717073261
466,Crested Tern Young,E249,-24.1116500558,152.71705009
467,Crested Tern Young,E250,-24.1116553564,152.717062162
468,Crested Tern Young,E251,-24.1116556836,152.717026991
469,Crested Tern Young,E252,-24.1116534368,152.717006482
470,Crested Tern Young,E253,-24.1116553346,152.716994457
471,Crested Tern Young,E254,-24.1116543748,152.716983074
472,Crested Tern Young,E255,-24.1116471983,152.716972998
473,Crested Tern Young,E256,-24.1116477873,152.716961733
474,Crested Tern Young,E257,-24.1116414834,152.716948496
475,Crested Tern Young,E258,-24.1116414397,152.716915012
476,Crested Tern Young,E259,-24.1116551382,152.716912018
477,Crested Tern Young,E260,-24.1116414397,152.716894693
478,Crested Tern Young,E261,-24.1116474601,152.716885758
479,Crested Tern Young,E262,-24.1116485071,152.716891818
480,Crested Tern Young,E263,-24.1116412652,152.716880553
481,Crested Tern Young,E264,-24.1116465221,152.716868528
482,Crested Tern Young,E265,-24.1116428358,152.716857098
483,Crested Tern Young,E266,-24.1116413307,152.716849113
484,Crested Tern Young,E267,-24.111648289,152.716847045
485,Crested Tern Young,E268,-24.1116465876,152.716856717
486,Crested Tern Young,E269,-24.1116437083,152.716835781
487,Crested Tern Young,E270,-24.1116444063,152.716797235
488,Onychoprion,D45,-24.1116432284,152.716537131
489,Brown Noddy,B167,-24.1116484853,152.71615098
490,Brown Noddy,B168,-24.1116500995,152.716151455
491,Brown Noddy,B169,-24.1116542657,152.716089691
492,Brown Noddy,B170,-24.1116543312,152.716078284
493,Brown Noddy,B171,-24.1116480054,152.7160698
494,Brown Noddy,B172,-24.1116523462,152.716068445
495,Brown Noddy,B173,-24.1116524116,152.716054282
496,Brown Noddy,B174,-24.111649685,152.71605326
497,Brown Noddy,B175,-24.1116453442,152.716056658
498,Brown Noddy,B176,-24.1116506666,152.716033987
499,Brown Noddy,B177,-24.1116515609,152.716034438
500,Brown Noddy,B178,-24.1116525861,152.716038716
501,Brown Noddy,B179,-24.1116543966,152.716041829
502,Brown Noddy,B180,-24.1116547456,152.716035104
503,Brown Noddy,B181,-24.1116571668,152.716039666
504,Brown Noddy,B182,-24.1116512555,152.716025336
505,Brown Noddy,B183,-24.1116467185,152.716018635
506,Brown Noddy,B184,-24.1116501213,152.716013026
507,Brown Noddy,B185,-24.1116590864,152.716002071
508,Brown Noddy,B186,-24.111671018,152.716004423
509,Brown Noddy,B187,-24.1116652594,152.716029875
