OID_,LAYER,NAME,LAT,LON
65,Brown Booby,A140,-23.852894231,152.380233355
66,Brown Booby,A141,-23.8528902987,152.38021689
67,Brown Booby,A142,-23.8529041301,152.380203205
68,Brown Booby,A143,-23.8528679091,152.380174677
69,Brown Booby,A144,-23.8529140822,152.380248368
70,Brown Booby,A145,-23.852921191,152.380043534
71,Brown Booby,A146,-23.8528557445,152.380057615
72,Brown Booby,A147,-23.8529439237,152.380115735
73,Brown Booby,A148,-23.8529541182,152.380104384
74,Brown Booby,A149,-23.852945137,152.380046435
75,Brown Booby,A150,-23.8529524904,152.38007752
76,Brown Booby,A151,-23.8529523324,152.380128274
77,Brown Booby,A152,-23.8529523024,152.380125423
78,Brown Booby,A153,-23.8528623928,152.380017013
79,Brown Booby,A154,-23.8528848096,152.38003372
80,Brown Booby,A155,-23.8528820594,152.380016724
81,Brown Booby,A156,-23.8528840527,152.380004581
82,Brown Booby,A157,-23.8528818362,152.379981578
83,Brown Booby,A158,-23.8529083218,152.380000186
84,Brown Booby,A159,-23.852872207,152.379972794
85,Brown Booby,A160,-23.8529332578,152.379900605
86,Brown Booby,A161,-23.8529187734,152.37992479
87,Brown Booby,A162,-23.8528671023,152.379988052
88,Brown Booby,A163,-23.8528939722,152.37995552
89,Brown Booby,A164,-23.8529617741,152.379953021
90,Brown Booby,A165,-23.8529547932,152.379998737
91,Brown Booby,A166,-23.8529485692,152.380021394
92,Brown Booby,A167,-23.8529581725,152.380032719
93,Brown Booby,A168,-23.8529614131,152.380029992
94,Brown Booby,A169,-23.8529390164,152.379990942
95,Brown Booby,A170,-23.8529267446,152.37999809
96,Brown Booby,A171,-23.8529139062,152.380009047
97,Brown Booby,A172,-23.8528939034,152.380002302
98,Brown Booby,A173,-23.8529162582,152.379954898
99,Brown Booby,A174,-23.8528611863,152.379941481
100,Brown Booby,A175,-23.8529288644,152.379948497
101,Brown Booby,A176,-23.8529609371,152.379856333
102,Brown Booby,A177,-23.8529272006,152.37979078
103,Brown Booby,A178,-23.8529034863,152.379793353
104,Brown Booby,A179,-23.8529469102,152.379826357
105,Brown Booby,A180,-23.8529304729,152.379843426
106,Brown Booby,A181,-23.8529295532,152.379840352
107,Brown Booby,A182,-23.8529216436,152.379856832
108,Brown Booby,A183,-23.852863416,152.379855445
109,Brown Booby,A184,-23.8528604892,152.379828972
110,Brown Booby,A185,-23.8529113383,152.379864345
111,Brown Booby,A186,-23.8529720576,152.379685204
112,Brown Booby,A187,-23.852967302,152.379665176
113,Brown Booby,A188,-23.8529698138,152.379648252
114,Brown Booby,A189,-23.8529686883,152.379647386
115,Brown Booby,A191,-23.8529289006,152.379696123
116,Brown Booby,A192,-23.8528847405,152.379746868
117,Brown Booby,A193,-23.8528543461,152.379741456
118,Brown Booby,A194,-23.8528571293,152.379706818
119,Brown Booby,A195,-23.8529488799,152.379605727
120,Brown Booby,A196,-23.8529713606,152.379587558
121,Brown Booby,A197,-23.8529408614,152.379582016
122,Brown Booby,A198,-23.8529581082,152.379537722
123,Brown Booby,A199,-23.8529332097,152.37956201
124,Brown Booby,A200,-23.8529307014,152.37950253
125,Brown Booby,A201,-23.8528764253,152.37950137
126,Brown Booby,A202,-23.8528612111,152.379500162
127,Brown Booby,A190,-23.8529626273,152.379447335
128,Brown Booby,A203,-23.8529500475,152.379453039
129,Brown Booby,A204,-23.8529508251,152.379454365
130,Brown Booby,A205,-23.8529694188,152.379414466
131,Brown Booby,A206,-23.8529353891,152.379393883
132,Brown Booby,A207,-23.8529004529,152.379398069
133,Brown Booby,A208,-23.8528628647,152.379366848
134,Brown Booby,A209,-23.8528634969,152.379395851
135,Brown Booby,A210,-23.8528653012,152.379366619
136,Brown Booby,A211,-23.8529457004,152.379097612
137,Brown Booby,A212,-23.8529323248,152.379182376
138,Brown Booby,A213,-23.8529080459,152.379185135
139,Unknown,U1,-23.8529031527,152.379050796
140,Brown Booby,A214,-23.8530764709,152.3785666
141,Brown Booby,A215,-23.8530789778,152.378563407
142,Brown Booby,A216,-23.8530819304,152.37890804
143,Brown Booby,A217,-23.8530843693,152.378906208
144,Brown Booby,A218,-23.8530330284,152.379069953
145,Brown Booby,A219,-23.8530512945,152.379064608
146,Brown Booby,A220,-23.8530316036,152.378991146
147,Brown Booby,A221,-23.8530760501,152.379102294
148,Brown Booby,A222,-23.8530047704,152.379102836
149,Brown Booby,A223,-23.85300559,152.379119904
150,Brown Booby,A224,-23.8530169764,152.379120063
151,Brown Booby,A225,-23.8529904646,152.379149602
152,Brown Booby,A226,-23.8530129806,152.379174254
153,Brown Booby,A227,-23.8530307163,152.379191153
154,Brown Booby,A229,-23.8529790781,152.37958999
155,Brown Booby,A230,-23.853040625,152.379505201
156,Brown Booby,A228,-23.853042938,152.379468115
157,Brown Booby,A231,-23.8530712907,152.379179635
158,Brown Booby,A232,-23.8529940423,152.379253217
159,Brown Booby,A233,-23.8529833534,152.379351584
160,Brown Booby,A234,-23.8530044742,152.379339568
161,Brown Booby,A235,-23.8530043646,152.379341087
162,Brown Booby,A236,-23.8530507393,152.379285106
163,Brown Booby,A237,-23.8530918617,152.379283903
164,Brown Booby,A238,-23.8530911628,152.379333841
165,Brown Booby,A239,-23.8530822133,152.379342867
166,Brown Booby,A240,-23.8530565048,152.379412267
167,Brown Booby,A241,-23.8530500779,152.379395513
168,Brown Booby,A242,-23.8530157072,152.37947113
169,Brown Booby,A243,-23.8530208784,152.379471297
170,Brown Booby,A244,-23.8530420656,152.379380461
171,Brown Booby,A245,-23.8529752722,152.379384451
172,Brown Booby,A246,-23.8529759106,152.379432602
173,Brown Booby,A247,-23.8529847759,152.379444236
174,Brown Booby,A248,-23.8530920369,152.379515955
175,Brown Booby,A249,-23.8530706004,152.379520261
176,Brown Booby,A250,-23.8530490635,152.379563596
177,Brown Booby,A251,-23.8530331296,152.379560442
178,Brown Booby,A252,-23.8530108541,152.379520133
179,Brown Booby,A253,-23.8530067797,152.379519943
180,Brown Booby,A254,-23.8530125163,152.379585704
181,Brown Booby,A255,-23.8530238962,152.379571468
182,Brown Booby,A256,-23.8530704403,152.379615372
183,Brown Booby,A257,-23.8530565001,152.379710714
184,Brown Booby,A258,-23.853035121,152.379691137
185,Brown Booby,A259,-23.8529808361,152.379674337
186,Brown Booby,A260,-23.8530954324,152.379771132
187,Brown Booby,A261,-23.8530964555,152.379773288
188,Brown Booby,A262,-23.8530905261,152.379815432
189,Brown Booby,A263,-23.8530891715,152.379798917
190,Brown Booby,A264,-23.8530513994,152.37978181
191,Brown Booby,A265,-23.8530318741,152.379829217
192,Brown Booby,A266,-23.8530667802,152.379839659
193,Brown Booby,A267,-23.8530694784,152.379841823
194,Brown Booby,A268,-23.852991037,152.379912482
195,Brown Booby,A269,-23.8530056162,152.379962799
196,Brown Booby,A270,-23.8530161766,152.37995393
197,Brown Booby,A271,-23.8529887307,152.379986224
198,Brown Booby,A272,-23.8529740692,152.380021128
199,Brown Booby,A273,-23.8529934951,152.380015048
200,Brown Booby,A274,-23.8530740785,152.379936922
201,Brown Booby,A275,-23.8530598366,152.379951188
202,Brown Booby,A276,-23.8530683201,152.379959254
203,Brown Booby,A277,-23.8530811543,152.379991242
204,Brown Booby,A278,-23.8530951769,152.379963523
205,Brown Booby,A279,-23.8530642703,152.379991662
206,Brown Booby,A280,-23.8530582781,152.379992245
207,Brown Booby,A281,-23.8530555825,152.380003343
208,Brown Booby,A282,-23.8530592119,152.38000091
209,Brown Booby,A283,-23.8529923851,152.380029871
210,Brown Booby,A284,-23.853007228,152.380018051
211,Brown Booby,A285,-23.853018787,152.379992438
212,Brown Booby,A286,-23.8530058196,152.379997965
213,Brown Booby,A287,-23.8530398146,152.380038609
214,Brown Booby,A288,-23.8530667852,152.380043074
215,Brown Booby,A289,-23.8530625047,152.380055061
216,Brown Booby,A290,-23.8530488283,152.380066253
217,Brown Booby,A291,-23.8530797656,152.380125643
218,Brown Booby,A292,-23.8530550534,152.380138825
219,Brown Booby,A293,-23.8530595541,152.380163338
220,Brown Booby,A294,-23.8530222371,152.380071445
221,Brown Booby,A295,-23.8529742373,152.380057231
222,Brown Booby,A296,-23.8529708529,152.380057892
223,Brown Booby,A297,-23.8529765364,152.380086481
224,Brown Booby,A298,-23.8529715091,152.380080032
225,Brown Booby,A299,-23.8529936502,152.380111437
226,Brown Booby,A300,-23.8530013792,152.38014617
227,Brown Booby,A301,-23.8530134967,152.380140801
228,Brown Booby,A302,-23.8530120602,152.380164088
229,Brown Booby,A303,-23.8530310158,152.380104074
230,Brown Booby,A304,-23.8530185169,152.380120617
231,Brown Booby,A305,-23.8530615607,152.380186239
232,Brown Booby,A306,-23.8530542928,152.380197674
233,Brown Booby,A307,-23.8530331355,152.38017454
234,Brown Booby,A308,-23.8530188363,152.380188521
235,Brown Booby,A309,-23.8530304965,152.380215453
236,Brown Booby,A310,-23.8530318254,152.380212423
237,Brown Booby,A311,-23.8530316921,152.380199848
238,Brown Booby,A312,-23.8530057989,152.380198921
239,Brown Booby,A313,-23.8530065379,152.380259657
240,Onychoprion,D4,-23.8529736983,152.380307488
241,Brown Booby,A314,-23.8530034734,152.380287873
242,Brown Booby,A315,-23.852992345,152.380299407
243,Brown Booby,A316,-23.853032784,152.380287989
244,Brown Booby,A317,-23.8530562092,152.380300133
245,Brown Booby,A318,-23.8530803449,152.380363018
246,Brown Booby,A319,-23.8530818044,152.380362614
247,Brown Booby,A320,-23.8530393842,152.380356627
248,Brown Booby,A321,-23.8529841634,152.380344135
249,Brown Booby,A322,-23.8530159918,152.380412659
250,Brown Booby,A323,-23.8530964958,152.380478045
251,Brown Booby,A324,-23.8530853942,152.380606699
252,Brown Booby,A325,-23.8530807218,152.380615741
253,Brown Booby,A326,-23.8530770353,152.380610707
254,Brown Booby,A327,-23.8530633609,152.380602551
255,Brown Booby,A328,-23.8530976943,152.380622357
256,Brown Booby,A329,-23.8531021127,152.380627051
257,Brown Booby,A330,-23.8531086897,152.380627675
258,Brown Booby,A331,-23.8531075164,152.380633715
259,Brown Booby,A332,-23.8531177865,152.380628492
260,Brown Booby,A333,-23.8531148408,152.380637495
261,Brown Booby,A334,-23.8531123728,152.380646353
262,Brown Booby,A335,-23.8531225103,152.38063761
263,Brown Booby,A336,-23.8531255356,152.380643467
264,Brown Booby,A337,-23.8531323293,152.380635706
265,Brown Booby,A338,-23.8531295163,152.380642284
266,Brown Booby,A339,-23.8531348238,152.380643698
267,Brown Booby,A340,-23.8531368407,152.380650768
268,Brown Booby,A341,-23.8531446383,152.38065231
269,Brown Booby,A342,-23.8531474812,152.380660192
270,Brown Booby,A343,-23.8531541622,152.380664674
271,Brown Booby,A344,-23.8531636862,152.380655246
272,Brown Booby,A345,-23.8531616961,152.380665911
273,Brown Booby,A346,-23.8531661027,152.380667765
274,Brown Booby,A347,-23.8531717403,152.380667772
275,Brown Booby,A348,-23.8531711864,152.380673494
276,Brown Booby,A349,-23.8531761717,152.380669955
277,Brown Booby,A350,-23.8531837739,152.380674769
278,Brown Booby,A351,-23.8531972684,152.380684563
279,Brown Booby,A352,-23.8532034407,152.380693071
280,Brown Booby,A353,-23.8532116366,152.380699232
281,Brown Booby,A354,-23.8532163922,152.380701322
282,Brown Booby,A355,-23.8531268088,152.380483405
283,Brown Booby,A356,-23.8531411856,152.380495518
284,Brown Booby,A357,-23.8531318858,152.380491021
285,Brown Booby,A358,-23.8531420784,152.380454371
286,Brown Booby,A359,-23.8531609823,152.380511093
287,Brown Booby,A360,-23.8531866151,152.380426227
288,Brown Booby,A361,-23.8531236716,152.380425922
289,Brown Booby,A362,-23.853108868,152.380375311
290,Brown Booby,A363,-23.8531016288,152.380336095
291,Brown Booby,A364,-23.8531282386,152.380378434
292,Brown Booby,A365,-23.8531155569,152.380283923
293,Brown Booby,A366,-23.8531253028,152.380209378
294,Brown Booby,A367,-23.8531918228,152.380288131
295,Brown Booby,A368,-23.8532138336,152.380267564
296,Brown Booby,A369,-23.8532023732,152.380176513
297,Brown Booby,A370,-23.8531790511,152.380193518
298,Brown Booby,A371,-23.853196549,152.380201311
299,Brown Booby,A372,-23.8531978454,152.3802354
300,Brown Booby,A373,-23.8531435749,152.380190689
301,Brown Booby,A374,-23.8531245422,152.380152003
302,Brown Booby,A375,-23.8531671189,152.380134629
303,Brown Booby,A376,-23.8531853708,152.380162339
304,Brown Booby,A377,-23.8532076534,152.380143598
305,Brown Booby,A378,-23.8531840063,152.380091414
306,Brown Booby,A379,-23.8531865916,152.380083081
307,Brown Booby,A380,-23.8531962127,152.380097488
308,Brown Booby,A381,-23.8531746825,152.380092777
309,Brown Booby,A382,-23.8531978475,152.38008044
310,Brown Booby,A383,-23.8532109881,152.380047527
311,Brown Booby,A384,-23.8531990284,152.380037431
312,Brown Booby,A385,-23.8530993153,152.380025416
313,Brown Booby,A386,-23.8531362197,152.380023722
314,Brown Booby,A387,-23.8531147117,152.379993252
315,Brown Booby,A388,-23.8531318164,152.379905273
316,Brown Booby,A389,-23.8531740951,152.379910317
317,Brown Booby,A390,-23.8531912072,152.379908143
318,Brown Booby,A391,-23.8531920944,152.379909929
319,Brown Booby,A391,-23.8532037834,152.379945765
320,Brown Booby,A392,-23.8532135657,152.380005762
321,Brown Booby,A393,-23.8531905734,152.379988704
322,Brown Booby,A394,-23.8531584159,152.379983878
323,Brown Booby,A395,-23.8531668115,152.379945473
324,Brown Booby,A396,-23.8531677507,152.379914876
325,Brown Booby,A397,-23.853160751,152.379869904
326,Brown Booby,A398,-23.853162411,152.379871548
327,Brown Booby,A399,-23.853160323,152.379867189
328,Brown Booby,A400,-23.8532010076,152.379891885
329,Brown Booby,A401,-23.8532039813,152.379883168
330,Brown Booby,A402,-23.8532113984,152.37984209
331,Brown Booby,A403,-23.8532021659,152.379864126
332,Brown Booby,A404,-23.8531900436,152.379857019
333,Brown Booby,A405,-23.8531652979,152.379837846
334,Brown Booby,A406,-23.8531470563,152.379838776
335,Brown Booby,A407,-23.853135796,152.379851844
336,Brown Booby,A408,-23.8531302167,152.37983601
337,Brown Booby,A409,-23.8531041922,152.379848799
338,Brown Booby,A410,-23.8531213422,152.379816004
339,Brown Booby,A411,-23.8531235215,152.37977766
340,Brown Booby,A412,-23.8531166527,152.379803576
341,Brown Booby,A413,-23.8531484185,152.379809032
342,Brown Booby,A414,-23.8531535142,152.379791643
343,Brown Booby,A415,-23.8531492151,152.379792508
344,Brown Booby,A416,-23.8531434125,152.379771743
345,Brown Booby,A417,-23.8531918182,152.379827164
346,Brown Booby,A418,-23.8531903983,152.379810477
347,Brown Booby,A419,-23.8531856526,152.379773439
348,Brown Booby,A420,-23.8531717153,152.379787195
349,Brown Booby,A422,-23.8531619151,152.379719667
350,Brown Booby,A423,-23.8531980163,152.379635547
351,Brown Booby,A424,-23.8531743268,152.379639321
352,Brown Booby,A425,-23.8531105035,152.379631187
353,Brown Booby,A426,-23.8531211202,152.37968639
354,Brown Booby,A427,-23.8531510537,152.379656596
355,Brown Booby,A428,-23.8531902862,152.379706197
356,Brown Booby,A429,-23.8532173151,152.379706013
357,Brown Booby,A430,-23.8532131244,152.379722323
358,Brown Booby,A431,-23.8531321816,152.379736744
359,Brown Booby,A432,-23.8531357692,152.379625811
360,Brown Booby,A433,-23.8531404017,152.379583179
361,Brown Booby,A434,-23.8531689229,152.379576142
362,Brown Booby,A435,-23.8531725852,152.379563014
363,Brown Booby,A436,-23.8531927129,152.37957169
364,Brown Booby,A437,-23.8531855734,152.379566194
365,Brown Booby,A438,-23.8531994801,152.379562677
366,Brown Booby,A439,-23.8530997159,152.379519846
367,Brown Booby,A440,-23.8532007565,152.379509091
368,Brown Booby,A441,-23.853182324,152.379516711
369,Brown Booby,A442,-23.853214792,152.379537117
370,Brown Booby,A443,-23.8532281178,152.379545813
371,Brown Booby,A444,-23.8532295668,152.379597661
372,Brown Booby,A445,-23.8532091239,152.379485943
373,Brown Booby,A446,-23.8531925574,152.379480789
374,Brown Booby,A447,-23.8531892057,152.379429969
375,Brown Booby,A448,-23.8531714561,152.379456567
376,Brown Booby,A449,-23.8531306123,152.379493461
377,Brown Booby,A450,-23.8531812813,152.379461047
378,Brown Booby,A451,-23.8531699075,152.379377426
379,Brown Booby,A452,-23.8531982742,152.379386854
380,Brown Booby,A453,-23.8531912682,152.379393721
381,Brown Booby,A454,-23.8531064985,152.379420263
382,Brown Booby,A455,-23.8531363505,152.379463147
383,Brown Booby,A456,-23.8531322599,152.379443783
384,Brown Booby,A457,-23.8531482003,152.379455913
385,Brown Booby,A458,-23.8531694372,152.379443597
386,Brown Booby,A459,-23.8531585059,152.379441951
387,Brown Booby,A460,-23.8531538616,152.379208733
388,Brown Booby,A461,-23.8531143843,152.379211494
389,Brown Booby,A462,-23.8531025136,152.379165335
390,Brown Booby,A463,-23.8531010311,152.379164926
391,Brown Booby,A464,-23.8531051239,152.379117426
392,Brown Booby,A465,-23.8531954538,152.379110388
393,Brown Booby,A466,-23.8531961126,152.379094395
394,Brown Booby,A467,-23.8532060279,152.379051129
395,Brown Booby,A468,-23.8532037519,152.379051719
396,Brown Booby,A469,-23.853183767,152.379040614
397,Brown Booby,A470,-23.8532044278,152.379024529
398,Brown Booby,A471,-23.8531876879,152.379009339
399,Brown Booby,A472,-23.8532023829,152.378969066
400,Brown Booby,A473,-23.8532125747,152.378950936
401,Brown Booby,A474,-23.853205756,152.378883377
402,Brown Booby,A475,-23.8531141831,152.378891414
403,Brown Booby,A476,-23.8531143919,152.378893094
404,Brown Booby,A477,-23.8531186659,152.378828703
405,Brown Booby,A478,-23.8531646066,152.378797012
406,Brown Booby,A479,-23.8531775138,152.37871517
407,Brown Booby,A480,-23.8532002368,152.378701709
408,Brown Booby,A481,-23.8531301355,152.378466187
409,Brown Booby,A482,-23.8531426682,152.378437203
410,Brown Booby,A483,-23.8531444685,152.378442096
411,Brown Booby,A484,-23.8531543701,152.378441268
412,Brown Booby,A485,-23.8531430837,152.378394365
413,Brown Booby,A486,-23.8531507003,152.378408368
414,Brown Booby,A487,-23.8531541623,152.378400463
415,Brown Booby,A488,-23.8531475053,152.378389472
416,Brown Booby,A489,-23.8531519574,152.378368459
417,Brown Booby,A490,-23.8531571201,152.378381133
418,Silver Gull,C1,-23.8530570012,152.378540391
419,Silver Gull,C2,-23.8530779121,152.378510729
420,Brown Booby,A491,-23.8531645428,152.378366904
421,Brown Booby,A492,-23.8531621941,152.378355473
422,Brown Booby,A493,-23.8531794182,152.378372498
423,Brown Booby,A494,-23.8531686811,152.378354621
424,Brown Booby,A492,-23.8531727056,152.378313197
425,Brown Booby,A493,-23.8531771185,152.378317403
426,Brown Booby,A494,-23.8531752117,152.378326821
427,Brown Booby,A495,-23.8531790798,152.378331501
428,Brown Booby,A496,-23.85318431,152.378331323
429,Brown Booby,A497,-23.8531879057,152.378322971
430,Brown Booby,A498,-23.8531922641,152.378310354
431,Brown Booby,A499,-23.8531972219,152.378298743
432,Brown Booby,A500,-23.8532032692,152.378300639
433,Brown Booby,A501,-23.8531791278,152.378290567
434,Brown Booby,A502,-23.8532164887,152.378180642
435,Brown Booby,A503,-23.8531960014,152.378218388
436,Brown Booby,A504,-23.8532043174,152.37823265
437,Brown Booby,A505,-23.8532159639,152.378230081
438,Brown Booby,A506,-23.8532178124,152.378232513
439,Brown Booby,A507,-23.8532127772,152.3782521
440,Brown Booby,A508,-23.8532025938,152.378267579
441,Brown Booby,A509,-23.8532004849,152.378277591
442,Brown Booby,A510,-23.8531897615,152.378251199
443,Brown Booby,A511,-23.8531915701,152.378276286
444,Brown Booby,A512,-23.8531759603,152.378279753
445,Brown Booby,A513,-23.8532237109,152.37810525
446,Brown Booby,A514,-23.853229782,152.378097109
447,Brown Booby,A515,-23.8532531942,152.378089994
448,Brown Booby,A516,-23.853260008,152.378134808
449,Brown Booby,A517,-23.8532589464,152.378127998
450,Brown Booby,A518,-23.8532331782,152.378137751
451,Brown Booby,A519,-23.8532375569,152.378143868
452,Brown Booby,A520,-23.853240795,152.378127427
453,Brown Booby,A521,-23.8532243147,152.378153997
454,Brown Booby,A522,-23.8532314895,152.378162375
455,Brown Booby,A523,-23.8532391324,152.37816249
456,Brown Booby,A524,-23.853246218,152.378178043
457,Brown Booby,A525,-23.8532499599,152.378173311
458,Brown Booby,A526,-23.8532210602,152.378265942
459,Brown Booby,A527,-23.8532234287,152.378228366
460,Onychoprion,D5,-23.8532940591,152.378018351
461,Brown Booby,A531,-23.853318076,152.378033647
462,Brown Booby,A532,-23.8533131599,152.378069558
463,Brown Booby,A533,-23.85331406,152.378083636
464,Brown Booby,A534,-23.8533257774,152.378140572
465,Brown Booby,A535,-23.8532963101,152.378110528
466,Brown Booby,A536,-23.8532937851,152.378132788
467,Brown Booby,A537,-23.853289776,152.378133855
468,Brown Booby,A538,-23.853292574,152.378141325
469,Brown Booby,A539,-23.8532889617,152.378144571
470,Brown Booby,A540,-23.8532887544,152.378150087
471,Brown Booby,A541,-23.8532855433,152.378150982
472,Brown Booby,A542,-23.8532854902,152.378158138
473,Brown Booby,A543,-23.8532849595,152.3781659
474,Brown Booby,A544,-23.8532799173,152.378168612
475,Brown Booby,A545,-23.853269664,152.378165753
476,Brown Booby,A546,-23.8534285887,152.377660658
477,Onychoprion,D6,-23.8534524128,152.377878005
478,Onychoprion,D7,-23.853421184,152.378017527
479,Onychoprion,D8,-23.8534400222,152.378148079
480,Brown Booby,A547,-23.8534464285,152.378167846
481,Unknown,U2,-23.8533095995,152.378176261
482,Brown Booby,A548,-23.8532778341,152.378174762
483,Brown Booby,A549,-23.8532835971,152.378178008
484,Brown Booby,A550,-23.8532889425,152.37818205
485,Brown Booby,A551,-23.8532797909,152.378183471
486,Brown Booby,A552,-23.8532807994,152.378193051
487,Brown Booby,A553,-23.8532837716,152.378198215
488,Brown Booby,A554,-23.8532800563,152.378202572
489,Brown Booby,A555,-23.8532901938,152.378212787
490,Brown Booby,A556,-23.8532912288,152.378220347
491,Brown Booby,A557,-23.8532864519,152.378226233
492,Brown Booby,A558,-23.8532855107,152.378235514
493,Brown Booby,A559,-23.8532831968,152.37823602
494,Brown Booby,A560,-23.8532781759,152.378226587
495,Brown Booby,A561,-23.8532746199,152.378216229
496,Brown Booby,A562,-23.8532710373,152.378224077
497,Brown Booby,A563,-23.8532666851,152.378234782
498,Brown Booby,A564,-23.8532675343,152.378243294
499,Brown Booby,A565,-23.8533036066,152.378197513
500,Brown Booby,A566,-23.8532965281,152.378201259
501,Brown Booby,A567,-23.8533002239,152.378201486
502,Brown Booby,A568,-23.8532726433,152.378279093
503,Brown Booby,A569,-23.853263763,152.378249534
504,Brown Booby,A570,-23.8532543378,152.378263158
505,Brown Booby,A571,-23.8532631243,152.378260606
506,Brown Booby,A572,-23.8532603154,152.378272497
507,Brown Booby,A573,-23.8532486653,152.378277201
508,Brown Booby,A574,-23.853250523,152.378284155
509,Brown Booby,A575,-23.8532368379,152.378337258
510,Brown Booby,A576,-23.8532375996,152.378323556
511,Brown Booby,A577,-23.8532406462,152.378314597
512,Brown Booby,A578,-23.8532421695,152.37830624
513,Brown Booby,A579,-23.8532609873,152.378309632
514,Brown Booby,A580,-23.8532489462,152.378298761
515,Brown Booby,A581,-23.8532420557,152.378293085
516,Brown Booby,A582,-23.8532488836,152.378289134
517,Brown Booby,A583,-23.8532516607,152.378292063
518,Brown Booby,A584,-23.8532540411,152.378295514
519,Brown Booby,A585,-23.8532438429,152.378301223
520,Brown Booby,A586,-23.8533523341,152.37839765
521,Brown Booby,A587,-23.8534388483,152.378388917
522,Brown Booby,A588,-23.8534626944,152.378372763
523,Brown Noddy,B1,-23.853315071,152.378608687
524,Onychoprion,D9,-23.853253018,152.378615473
525,Brown Booby,A589,-23.8532791599,152.378625346
526,Brown Booby,A590,-23.8533022944,152.378781204
527,Brown Booby,A591,-23.8532981074,152.378767171
528,Brown Booby,A592,-23.8533013831,152.378817591
529,Brown Booby,A593,-23.8533001689,152.378806149
530,Brown Booby,A594,-23.853303483,152.378799089
531,Brown Booby,A595,-23.8532771471,152.378805205
532,Brown Booby,A596,-23.8532586364,152.378847135
533,Brown Booby,A597,-23.8533182446,152.378882372
534,Brown Booby,A598,-23.8533404087,152.37887499
535,Brown Booby,A599,-23.8533348776,152.378954522
536,Brown Booby,A600,-23.853309325,152.378941657
537,Brown Booby,A601,-23.8533181767,152.378896206
