OID_,LAYER,NAME,LAT,LON
135,Brown Noddy,B133,-16.6060733096,145.974700278
136,Brown Noddy,B134,-16.6060719629,145.974703249
137,Brown Noddy,B135,-16.6060704665,145.974705333
138,Brown Noddy,B136,-16.60607254,145.974707373
139,Brown Noddy,B137,-16.6060738868,145.97470367
140,Brown Noddy,B138,-16.6060848098,145.974691615
141,Brown Noddy,B139,-16.606075502,145.974709028
142,Brown Noddy,B140,-16.6060745352,145.974711391
143,Brown Noddy,B141,-16.606076607,145.974708526
144,Brown Noddy,B142,-16.6060776084,145.974710747
145,Brown Noddy,B143,-16.6060750186,145.974715724
146,Brown Noddy,B144,-16.6060737755,145.974714005
147,Brown Noddy,B145,-16.6060707714,145.97471508
148,Brown Noddy,B146,-16.6060686996,145.974719699
149,Brown Noddy,B147,-16.6060714966,145.974721562
150,Brown Noddy,B148,-16.6060721181,145.974717837
151,Brown Noddy,B149,-16.6060739482,145.97471927
152,Brown Noddy,B150,-16.6060761581,145.974718625
153,Brown Noddy,B151,-16.6060736029,145.974721741
154,Brown Noddy,B152,-16.6060747424,145.974724355
155,Brown Noddy,B153,-16.6060761926,145.974724928
156,Brown Noddy,B154,-16.606072567,145.974726575
157,Brown Noddy,B155,-16.6060716002,145.974724212
158,Brown Noddy,B156,-16.606070288,145.974725608
159,Brown Noddy,B157,-16.6060675947,145.974726253
160,Brown Noddy,B158,-16.6060703225,145.974727721
161,Brown Noddy,B159,-16.6060714275,145.974731231
162,Brown Noddy,B160,-16.6060679745,145.974731231
163,Brown Noddy,B161,-16.6060729814,145.974730013
164,Brown Noddy,B162,-16.6060739482,145.974730049
165,Brown Noddy,B163,-16.6060762962,145.974731016
166,Brown Noddy,B164,-16.606074259,145.974733415
167,Brown Noddy,B165,-16.6060709095,145.974733057
168,Brown Noddy,B166,-16.6060659027,145.974732878
169,Brown Noddy,B167,-16.6060660063,145.974735134
170,Brown Noddy,B168,-16.6060725325,145.974734418
171,Brown Noddy,B169,-16.6060705297,145.974738357
172,Brown Noddy,B170,-16.6060689068,145.974737533
173,Brown Noddy,B171,-16.6060681817,145.97474004
174,Brown Noddy,B172,-16.6060664552,145.974742619
175,Brown Noddy,B173,-16.6060658682,145.974744302
176,Brown Noddy,B174,-16.6060698391,145.974743013
177,Brown Noddy,B175,-16.6060685615,145.974744839
178,Brown Noddy,B176,-16.6060701844,145.974744588
179,Crested Tern Adult,FFS3,-16.6060668695,145.974728903
180,Crested Tern Adult,FFS4,-16.6060716002,145.974736208
181,Crested Tern Adult,FFS5,-16.6060739482,145.974738894
182,Crested Tern Adult,FFS6,-16.6060618972,145.974741401
183,Crested Tern Adult,FFS7,-16.6060666969,145.974738035
184,Crested Tern Adult,FFS8,-16.6060684924,145.974755081
185,Crested Tern Adult,FFS9,-16.6060635892,145.974755833
186,Crested Tern Adult,FFS10,-16.6060595146,145.974773023
187,Crested Tern Adult,FFS11,-16.6060576845,145.974778251
188,Crested Tern Adult,FFS12,-16.6060661099,145.974793149
189,Crested Tern Adult,FFS13,-16.6060552329,145.974805683
190,Crested Tern Adult,FFS14,-16.606052505,145.9748122
191,Crested Tern Adult,FFS15,-16.606054784,145.974814958
192,Crested Tern Adult,FFS16,-16.6060539208,145.974816534
193,Crested Tern Adult,FFS17,-16.6060531611,145.974820867
194,Crested Tern Adult,FFS18,-16.6060511238,145.974823839
195,Crested Tern Adult,FFS19,-16.6060588586,145.974822872
196,Crested Tern Adult,FFS20,-16.606064556,145.974828566
197,Crested Tern Adult,FFS21,-16.606049639,145.97483777
198,Crested Tern Adult,FFS22,-16.6060509512,145.974842461
199,Crested Tern Adult,FFS23,-16.6060496736,145.974848907
200,Crested Tern Adult,FFS24,-16.6060501225,145.974853706
201,Crested Tern Adult,FFS25,-16.6060504678,145.974856284
202,Crested Tern Adult,FFS26,-16.6060500879,145.974864843
203,Crested Tern Adult,FFS27,-16.6060491556,145.974871468
204,Crested Tern Adult,FFS28,-16.6060457371,145.974874262
205,Crested Tern Adult,FFS29,-16.6060446322,145.974878129
206,Crested Tern Adult,FFS30,-16.6060583061,145.974875264
207,Crested Tern Adult,FFS31,-16.6060458062,145.97488146
208,Crested Tern Adult,FFS32,-16.6060475672,145.974887154
209,Crested Tern Adult,FFS33,-16.6060437689,145.974901263
210,Crested Tern Adult,FFS34,-16.6060436999,145.974904988
211,Crested Tern Adult,FFS35,-16.6060427676,145.974907888
212,Crested Tern Adult,FFS36,-16.6060431129,145.97491104
213,Crested Tern Adult,FFS37,-16.606043251,145.974914084
214,Crested Tern Adult,FFS38,-16.6060496736,145.974898005
215,Brown Noddy,B177,-16.6060649172,145.974748618
216,Brown Noddy,B178,-16.6060668734,145.974746984
217,Brown Noddy,B179,-16.6060676069,145.974749013
218,Brown Noddy,B180,-16.6060691284,145.974747407
219,Brown Noddy,B181,-16.6060692642,145.974749351
220,Brown Noddy,B182,-16.606067145,145.974751718
221,Brown Noddy,B183,-16.6060695902,145.974751013
222,Brown Noddy,B184,-16.6060658953,145.974755804
223,Brown Noddy,B185,-16.6060667375,145.974759213
224,Brown Noddy,B186,-16.6060647813,145.97476313
225,Brown Noddy,B187,-16.6060637218,145.974759917
226,Brown Noddy,B188,-16.6060616841,145.97476823
227,Brown Noddy,B189,-16.6060614396,145.974771414
228,Brown Noddy,B190,-16.6060641021,145.97477116
229,Brown Noddy,B191,-16.6060622818,145.974774316
230,Brown Noddy,B192,-16.606060706,145.974775358
231,Brown Noddy,B193,-16.6060624177,145.974777584
232,Brown Noddy,B194,-16.6060622546,145.974779585
233,Brown Noddy,B195,-16.6060591574,145.974781614
234,Brown Noddy,B196,-16.6060636403,145.974784826
235,Brown Noddy,B197,-16.6060650802,145.974780825
236,Brown Noddy,B198,-16.6060656779,145.974784685
237,Brown Noddy,B199,-16.6060637218,145.974789334
238,Brown Noddy,B200,-16.6060609234,145.97478832
239,Brown Noddy,B201,-16.6060583423,145.974787756
240,Brown Noddy,B202,-16.6060574457,145.974792321
241,Brown Noddy,B203,-16.6060599996,145.974790856
242,Brown Noddy,B204,-16.6060621731,145.974791278
243,Brown Noddy,B205,-16.6060620916,145.974794406
244,Brown Noddy,B206,-16.6060591574,145.974794632
245,Brown Noddy,B207,-16.6060581521,145.974796717
246,Crested Tern Other,FO1,-16.6060539138,145.974798914
247,Brown Noddy,B208,-16.6060583607,145.974799347
248,Brown Noddy,B209,-16.6060583607,145.97480146
249,Brown Noddy,B210,-16.6060609849,145.974801424
250,Brown Noddy,B211,-16.6060610195,145.974803286
251,Brown Noddy,B212,-16.6060590858,145.974804218
252,Brown Noddy,B213,-16.6060577391,145.974804361
253,Brown Noddy,B214,-16.6060605015,145.974805865
254,Brown Noddy,B215,-16.6060586714,145.974807297
255,Brown Noddy,B216,-16.6060557364,145.974808515
256,Brown Noddy,B217,-16.606055253,145.974811416
257,Brown Noddy,B218,-16.6060577391,145.974810019
258,Brown Noddy,B219,-16.6060589822,145.974810449
259,Brown Noddy,B220,-16.6060572557,145.974812669
260,Brown Noddy,B221,-16.6060565306,145.97481514
261,Brown Noddy,B222,-16.6060585678,145.97481249
262,Brown Noddy,B223,-16.6060583952,145.974814639
263,Brown Noddy,B224,-16.6060586369,145.974817325
264,Brown Noddy,B225,-16.6060568413,145.974818435
265,Brown Noddy,B226,-16.6060555637,145.974819796
266,Brown Noddy,B227,-16.6060603634,145.974816608
267,Brown Noddy,B228,-16.6060599145,145.974819402
268,Brown Noddy,B229,-16.6060619863,145.974822087
269,Brown Noddy,B230,-16.6060546659,145.974823592
270,Brown Noddy,B231,-16.6060544242,145.974825919
271,Brown Noddy,B232,-16.6060539753,145.974828856
272,Brown Noddy,B233,-16.6060516273,145.974831971
273,Brown Noddy,B234,-16.6060538027,145.974833046
274,Brown Noddy,B235,-16.6060528013,145.974835588
275,Brown Noddy,B236,-16.6060553911,145.9748295
276,Brown Noddy,B237,-16.6060572557,145.974832723
277,Brown Noddy,B238,-16.6060586113,145.97483109
278,Brown Noddy,B239,-16.6060585777,145.974827845
279,Brown Noddy,B240,-16.6060608147,145.97483109
280,Brown Noddy,B241,-16.6060616725,145.97483334
281,Brown Noddy,B242,-16.6060600074,145.974834055
282,Brown Noddy,B243,-16.6060585777,145.974835416
283,Brown Noddy,B244,-16.6060589141,145.974838399
284,Brown Noddy,B245,-16.6060534645,145.974843056
285,Brown Noddy,B246,-16.606051836,145.974848276
286,Brown Noddy,B247,-16.6060533846,145.97484853
287,Brown Noddy,B248,-16.6060553679,145.974846755
288,Brown Noddy,B249,-16.6060599323,145.974842951
289,Brown Noddy,B250,-16.6060529491,145.974838936
290,Brown Noddy,B251,-16.6060560464,145.974839443
291,Brown Noddy,B252,-16.6060550955,145.97484119
292,Brown Noddy,B253,-16.6060574863,145.974840598
293,Unknown,U1,-16.6060614893,145.9748374
294,Unknown,U2,-16.6060478954,145.974861624
295,Unknown,U3,-16.6060485169,145.974841856
296,Unknown,U4,-16.6060459272,145.974864954
297,Unknown,U5,-16.6060447186,145.974866888
298,Unknown,U6,-16.6060557501,145.974849709
299,Brown Noddy,B254,-16.6060528642,145.974849998
300,Brown Noddy,B255,-16.6060532062,145.974852924
301,Brown Noddy,B256,-16.6060538689,145.974854432
302,Brown Noddy,B257,-16.6060558997,145.974853079
303,Brown Noddy,B258,-16.6060565624,145.974855806
304,Brown Noddy,B259,-16.6060574388,145.974857181
305,Brown Noddy,B260,-16.6060549164,145.974857025
306,Brown Noddy,B261,-16.60605342,145.974858644
307,Brown Noddy,B262,-16.6060517098,145.974858444
308,Brown Noddy,B263,-16.6060504272,145.974861814
309,Brown Noddy,B264,-16.6060518594,145.9748633
310,Brown Noddy,B265,-16.6060564769,145.974860218
311,Brown Noddy,B266,-16.6060582298,145.974861327
312,Brown Noddy,B267,-16.606055066,145.974861659
313,Brown Noddy,B268,-16.6060539116,145.974860329
314,Brown Noddy,B269,-16.6060527573,145.974864674
315,Brown Noddy,B270,-16.6060542964,145.974863255
316,Brown Noddy,B271,-16.6060557287,145.974864209
317,Brown Noddy,B272,-16.6060529711,145.974861726
318,Brown Noddy,B273,-16.6060516029,145.974869374
319,Brown Noddy,B274,-16.6060532917,145.974869796
320,Brown Noddy,B275,-16.60605342,145.974868266
321,Brown Noddy,B276,-16.6060556859,145.974865982
322,Brown Noddy,B277,-16.6060523939,145.974871724
323,Brown Noddy,B278,-16.6060499996,145.974873875
324,Brown Noddy,B279,-16.6060518381,145.974876491
325,Brown Noddy,B280,-16.606047584,145.974876779
326,Brown Noddy,B281,-16.6060507265,145.974850618
327,Brown Noddy,B282,-16.6060505357,145.97487825
328,Brown Noddy,B283,-16.606049082,145.974880534
329,Brown Noddy,B284,-16.6060460251,145.974885012
330,Brown Noddy,B285,-16.6060476712,145.974883859
331,Brown Noddy,B286,-16.606051006,145.974880889
332,Brown Noddy,B287,-16.6060501295,145.974886032
333,Brown Noddy,B288,-16.6060530795,145.974885655
334,Brown Noddy,B289,-16.6060579749,145.974892062
335,Brown Noddy,B290,-16.6060469871,145.974889757
336,Brown Noddy,B291,-16.6060460682,145.974903684
337,Brown Noddy,B292,-16.6060460337,145.97490107
338,Brown Noddy,B293,-16.6060481055,145.974899996
339,Brown Noddy,B294,-16.606045861,145.974896128
340,Brown Noddy,B295,-16.6060454121,145.974893585
341,Brown Noddy,B296,-16.6060484853,145.974894803
342,Brown Noddy,B297,-16.6060478638,145.974892475
343,Brown Noddy,B298,-16.6060516376,145.97488233
344,Brown Noddy,B299,-16.6060501705,145.974892502
345,Brown Noddy,B300,-16.6060509312,145.974895094
346,Brown Noddy,B301,-16.6060517191,145.974892559
347,Brown Noddy,B302,-16.6060527515,145.974894418
348,Brown Noddy,B303,-16.6060506052,145.974897659
349,Brown Noddy,B304,-16.6060521266,145.974898729
350,Brown Noddy,B305,-16.6060465415,145.974915075
351,Brown Noddy,B306,-16.606044809,145.974916523
352,Brown Noddy,B307,-16.6060485094,145.974916523
353,Brown Noddy,B308,-16.6060462387,145.974917988
354,Brown Noddy,B309,-16.6060423701,145.974919139
355,Brown Noddy,B310,-16.606041916,145.974922977
356,Brown Noddy,B311,-16.6060441867,145.974921529
357,Brown Noddy,B312,-16.6060455154,145.974920011
358,Brown Noddy,B313,-16.6060431943,145.974924564
359,Brown Noddy,B314,-16.6060443381,145.97492589
360,Brown Noddy,B315,-16.6060455659,145.974923692
361,Brown Noddy,B316,-16.6060486271,145.974925035
362,Brown Noddy,B317,-16.6060498886,145.974926099
363,Brown Noddy,B318,-16.6060546103,145.974924207
364,Brown Noddy,B319,-16.6060456324,145.974929042
365,Brown Noddy,B320,-16.6060437678,145.974929794
366,Brown Noddy,B321,-16.6060454943,145.97493137
367,Brown Noddy,B322,-16.606043388,145.974933518
368,Brown Noddy,B323,-16.6060492581,145.974923312
369,Brown Noddy,B324,-16.6060482913,145.974922345
370,Brown Noddy,B325,-16.6060470136,145.974921163
371,Brown Noddy,B326,-16.6060477285,145.974933233
372,Brown Noddy,B327,-16.6060492228,145.974930641
373,Brown Noddy,B328,-16.6060477285,145.974928527
374,Brown Noddy,B329,-16.6060463157,145.974934698
375,Brown Noddy,B330,-16.6060440336,145.974936502
376,Brown Noddy,B331,-16.6060427023,145.974938615
377,Brown Noddy,B332,-16.6060448758,145.97493853
378,Brown Noddy,B333,-16.6060459897,145.974939178
379,Brown Noddy,B334,-16.6060442781,145.974941123
380,Brown Noddy,B335,-16.6060429468,145.974942222
381,Brown Noddy,B336,-16.6060416155,145.974940756
382,Brown Noddy,B337,-16.6060453377,145.974944278
383,Brown Noddy,B338,-16.6060432457,145.974947744
384,Brown Noddy,B339,-16.6060419144,145.974949266
385,Brown Noddy,B340,-16.6060440336,145.974949378
386,Brown Noddy,B341,-16.6060459082,145.974947772
387,Brown Noddy,B342,-16.6060458267,145.974951858
388,Brown Noddy,B343,-16.6060429468,145.974952534
389,Brown Noddy,B344,-16.6060430555,145.974954281
390,Brown Noddy,B345,-16.6060430283,145.97495693
391,Brown Noddy,B346,-16.6060423491,145.974958339
392,Brown Noddy,B347,-16.6060431642,145.974960678
393,Brown Noddy,B348,-16.6060446856,145.974962171
394,Brown Noddy,B349,-16.6060451475,145.974959663
395,Brown Noddy,B350,-16.6060447399,145.974956395
396,Brown Noddy,B351,-16.6060463701,145.974956338
397,Brown Noddy,B352,-16.6060462886,145.974959128
398,Brown Noddy,B353,-16.6060443052,145.9749642
399,Brown Noddy,B354,-16.6060424034,145.97496451
400,Brown Noddy,B355,-16.6060416699,145.974968201
401,Brown Noddy,B356,-16.6060410993,145.974971526
402,Brown Noddy,B357,-16.6060439792,145.974970089
403,Brown Noddy,B358,-16.6060444954,145.97497285
404,Brown Noddy,B359,-16.6060471308,145.974973526
405,Brown Noddy,B360,-16.6060424849,145.974975583
406,Brown Noddy,B361,-16.6060448215,145.974975611
407,Brown Noddy,B362,-16.6060451747,145.974977978
408,Brown Noddy,B363,-16.6060441422,145.974979753
409,Brown Noddy,B364,-16.6060427294,145.974981331
410,Brown Noddy,B365,-16.6060406918,145.97498043
411,Brown Noddy,B366,-16.6060466961,145.97498012
412,Brown Noddy,B367,-16.6060470493,145.97498181
413,Brown Noddy,B368,-16.6060490326,145.974982571
414,Brown Noddy,B369,-16.6060459082,145.974984741
415,Brown Noddy,B370,-16.6060444139,145.974981839
416,Brown Noddy,B371,-16.6060438434,145.974985332
417,Brown Noddy,B372,-16.6060427023,145.974984797
418,Brown Noddy,B373,-16.6060414253,145.974983304
419,Brown Noddy,B374,-16.6060398224,145.974984487
420,Brown Noddy,B375,-16.606041697,145.974986572
421,Brown Noddy,B376,-16.6060404473,145.974989869
422,Brown Noddy,B377,-16.6060444683,145.974986713
423,Brown Noddy,B378,-16.6060430826,145.974989249
424,Brown Noddy,B379,-16.6060427838,145.97499094
425,Brown Noddy,B380,-16.6060421589,145.974992461
426,Brown Noddy,B381,-16.6060438162,145.974992546
427,Brown Noddy,B382,-16.6060454735,145.974990433
428,Brown Noddy,B383,-16.6060458539,145.974995054
429,Brown Noddy,B384,-16.606043463,145.974995448
430,Brown Noddy,B385,-16.6060421861,145.974996491
431,Brown Noddy,B386,-16.6060399854,145.974994067
432,Brown Noddy,B387,-16.6060457724,145.97499866
433,Brown Noddy,B388,-16.6060440336,145.974996406
434,Brown Noddy,B389,-16.6060379206,145.97500176
435,Brown Noddy,B390,-16.606043463,145.975002915
436,Brown Noddy,B391,-16.6060428381,145.975005845
437,Brown Noddy,B392,-16.6060449845,145.975002718
438,Brown Noddy,B393,-16.6060450931,145.97500469
439,Brown Noddy,B394,-16.6060446584,145.975007198
440,Brown Noddy,B395,-16.6060434087,145.975008438
441,Brown Noddy,B396,-16.6060405559,145.975008663
442,Brown Noddy,B397,-16.6060405831,145.975011115
443,Brown Noddy,B398,-16.6060406374,145.975013481
444,Brown Noddy,B399,-16.6060425393,145.975013622
445,Brown Noddy,B400,-16.6060416699,145.975015116
446,Brown Noddy,B401,-16.6060438705,145.975013707
447,Brown Noddy,B402,-16.6060460441,145.975013031
448,Brown Noddy,B403,-16.6060456637,145.975014918
449,Brown Noddy,B404,-16.606045066,145.975011368
450,Brown Noddy,B405,-16.6060435173,145.975009621
451,Brown Noddy,B406,-16.6060458539,145.975008607
452,Crested Tern Adult,FFS39,-16.6060415624,145.974927448
453,Crested Tern Adult,FFS40,-16.6060391108,145.974939409
454,Crested Tern Adult,FFS41,-16.6060364174,145.974941665
455,Crested Tern Adult,FFS42,-16.6060409754,145.974945031
456,Crested Tern Adult,FFS43,-16.6060398705,145.974950618
457,Crested Tern Adult,FFS44,-16.6060385583,145.974947323
458,Crested Tern Adult,FFS45,-16.6060371426,145.974952408
459,Crested Tern Adult,FFS46,-16.6060404575,145.974953554
460,Crested Tern Adult,FFS47,-16.6060381785,145.974958604
461,Crested Tern Adult,FFS48,-16.6060409409,145.974960502
462,Crested Tern Adult,FFS49,-16.6060401467,145.974965659
463,Crested Tern Adult,FFS50,-16.6060383332,145.974971297
464,Crested Tern Adult,FFS51,-16.6060369427,145.974981938
465,Crested Tern Adult,FFS52,-16.6060390591,145.974987747
466,Unknown,U7,-16.6060368769,145.974991202
467,Unknown,U8,-16.6060354267,145.974992921
468,Crested Tern Adult,FFS53,-16.6060429542,145.975000191
469,Crested Tern Adult,FFS54,-16.6060401573,145.975003056
470,Crested Tern Adult,FFS55,-16.6060391214,145.975005312
471,Crested Tern Adult,FFS56,-16.6060449224,145.975025008
472,Crested Tern Adult,FFS57,-16.6060406407,145.975026834
473,Crested Tern Adult,FFS58,-16.6060425547,145.975033135
474,Crested Tern Adult,FFS59,-16.606042313,145.975038507
475,Crested Tern Adult,FFS60,-16.6060408628,145.97504241
476,Crested Tern Adult,FFS61,-16.6060412396,145.975054911
477,Crested Tern Adult,FFS62,-16.606039786,145.975057593
478,Crested Tern Adult,FFS63,-16.6060424367,145.975057438
479,Crested Tern Adult,FFS64,-16.6060439331,145.975053381
480,Crested Tern Adult,FFS65,-16.6060444889,145.975059899
481,Crested Tern Adult,FFS66,-16.6060400425,145.975061628
482,Crested Tern Adult,FFS67,-16.606045857,145.975061806
483,Crested Tern Adult,FFS68,-16.6060417313,145.97507227
484,Crested Tern Adult,FFS69,-16.606043869,145.975066417
485,Crested Tern Adult,FFS70,-16.6060404914,145.975079143
486,Crested Tern Adult,FFS71,-16.6060437835,145.975081449
487,Crested Tern Adult,FFS72,-16.6060460281,145.975081959
488,Crested Tern Adult,FFS73,-16.6060494422,145.975090273
489,Crested Tern Adult,FFS74,-16.6060490618,145.975093372
490,Crested Tern Adult,FFS75,-16.6060441443,145.975096951
491,Crested Tern Adult,FFS76,-16.6060412372,145.975097092
492,Crested Tern Adult,FFS77,-16.6060469698,145.975099261
493,Crested Tern Adult,FFS78,-16.6060426771,145.975106756
494,Crested Tern Adult,FFS79,-16.6060453125,145.975110307
495,Crested Tern Adult,FFS80,-16.6060437096,145.975112955
496,Crested Tern Adult,FFS81,-16.606046671,145.975114843
497,Crested Tern Adult,FFS82,-16.606051507,145.975109715
498,Crested Tern Adult,FFS83,-16.6060545771,145.975121944
499,Crested Tern Adult,FFS84,-16.6060466166,145.975127241
500,Crested Tern Adult,FFS85,-16.6060450137,145.975127664
501,Crested Tern Adult,FFS86,-16.6060478936,145.975134821
502,Crested Tern Adult,FFS87,-16.6060480022,145.975139385
503,Crested Tern Adult,FFS88,-16.6060470242,145.975150854
504,Crested Tern Adult,FFS89,-16.6060495237,145.975151163
505,Crested Tern Adult,FFS90,-16.6060494965,145.975173621
506,Crested Tern Adult,FFS91,-16.6060554465,145.97517579
